country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
Latvia,01-01-2020,31.640687771,54.809416680,62230,667,25.759550807,0.693269372,0.149983510,100,43.75,,6928.3,11436.59559,30.539112968,0.219064905,,,0.729910016,,22.035801281,49.536066669,0.838279903,0.220126405,0.706581414,,,83.739166667,88.89796078,,2.148937192,34390910338.9604,0.462128848,0.231230170,0.922364891,0.143190295,1.180404305,0.226835579,4.821040154,4.7241993,26,35.7,9.2,15.2,75.185365854,1900449,602157,0.869215667,0.106953040,3.689935753
Least developed countries: UN classification,01-01-2020,40.260934955,26.237825174,20398133.094,,7.959349256,,,54.565134137,71.031613752,,351230.476,1618511.950459,52.601428722,4.464144372,,,,,,,,,,,,,25.422869412,,1.436636300,1160259828981.81,,,,,,,3.242703199,1.040622999,,,31.632789530,7.418807754,64.629721543,1072970944,700451126,,,
Lebanon,01-01-2020,66.207233627,14.010752688,10230,661,30.766075933,-1.179467916,0.148219645,99.983070374,6.71,,21474.9,28947.43775,553.560410557,84.864333047,,,,,8.901728325,14.944870758,-1.204863071,0.249917418,0.515125513,,,54.72375,83.1038168,,3.032645417,31712128253.7961,-1.621134520,0.232469827,-0.905710816,0.155585200,-0.768814564,0.213804573,1.669968128,2.63267303,,,15.332,6.253,77.804,5662923,627169,-0.555211604,0.127704129,2.260316601
Lesotho,01-01-2020,80.138339921,1.137022398,30360,788,19.178305894,-0.141579404,0.170165226,47.497013092,41.42,,2311.9,4013.753971,74.245718050,4.978096763,1.121036004,4.714888889,,2.972291090,35.748689405,42.992964606,-0.979480028,0.207431123,0.400392592,,,53.122916667,42.85616632,,1.824578265,2067813018.99465,-0.253533632,0.247393817,-0.487081766,0.145547330,-0.669014096,0.190477803,6.997992516,6.09236574,,,26.378,12.858,54.693,2254100,1599780,-0.005604757,0.129746586,
Liberia,01-01-2020,19.965116279,79.084717608,96320,2391,16.353992933,-0.905724645,0.140075520,27.559749603,92.96,,1179.5,2155.394887,52.819601329,,,,,,,,-1.460012197,0.205584735,0.319014221,,,59.255833333,27.95308059,,0.973405960,3039982500,-0.314182639,0.213350356,-1.035418153,0.139408022,-1.038943887,0.170945570,2.139914513,1.58623326,,,31.708,8.753,60.948,5087584,2437512,-0.072171874,0.118508451,
Liechtenstein,01-01-2020,32.3125,41.875,160,,,1.959424734,0.262763083,100,55.21,,141.996093,157.560064,242.225,,,,,,,,1.761801004,0.357047558,,,,,94.34995199,,,6405870210.32293,1.669110894,0.247393817,1.716376781,0.184136435,1.620551705,0.329134196,,,,,9.1,8.2,81.658536585,38756,33169,1.259173274,0.173526406,2.580245639
Lithuania,01-01-2020,46.994570425,35.148514851,62620,656,33.725116980,0.778642654,0.149983510,100,31.7,,11693.8,19784.73208,44.632465666,1.199894450,,,1.133610010,53.314074348,19.980014506,39.236608010,1.015032411,0.220126405,0.706047952,,,86.41625,83.05554724,,2.069537186,56964942999.3651,0.921403408,0.231230170,0.950274825,0.143190295,1.080174565,0.226835579,4.512559891,5.17632532,24.8,36,9,15.6,74.978048780,2794885,893078,1.004444122,0.106953040,3.581221846
Low & middle income,01-01-2020,37.707171776,31.541482070,93614092.497,,6.637579508,,,88.675332559,23.462813344,,21383256.243,30726544.685918,69.968057974,2.963549921,,,1.636684120,,10.634964837,,,,,,,,53.848692359,,1.890171759,31016572707362.3,,,,,,,4.008609772,3.026790498,,,18.646818915,7.692592729,70.763236702,6549996251,3199079465,,,
Low income,01-01-2020,41.949740606,20.290282159,14745302.094,,10.719374882,,,43.223249661,76.987976410,,179664.936,976442.245097,45.238386148,4.332968747,,,,,,,,,,,,,18.753451891,,1.353328255,438045256317.456,,,,,,,3.576571941,1.268777404,,,34.999725855,7.794945447,62.954532536,667053670,443020974,,,10.4
Lower middle income,01-01-2020,42.040812265,24.342651373,24014684.803,,10.352094857,,,89.088911693,33.672007045,,4819595.8,7963118.309481,129.804983058,4.871673986,,,,,,,,,,,,,45.394752709,,2.298611836,6618962128022.98,,,,,,,3.876672983,1.532304734,,,21.270133339,7.477364554,68.551902316,3117225754,1829244456,,,4.4
Luxembourg,01-01-2020,51.325714907,34.453827210,2574.46,934,304.786257608,2.023770571,0.177002341,100,20.79,,7853.1,8813.977022,244.874264894,0.819957302,,,1.091500044,,25.230223847,42.823272987,1.792817235,0.231866837,0.686146140,,87.8,83.905,98.45962893,,0.575786226,73699366700.2134,1.212395668,0.231230170,1.738464713,0.161185086,1.838177085,0.260185421,3.838229895,5.03534985,20.9,33.4,10.2,7.3,82.143902439,630419,53882,1.497230649,0.119024694,0.475888702
"Macao SAR, China",01-01-2020,,,32.9,,57.917610789,0.770509839,0.226566732,100,11.02,,,,20555.714285714,0.811410511,5.533670850,,0.451200008,,21.827381746,43.100938208,1.075224519,0.357047558,0.795671582,,,,88.33262029,,,25343525935.8358,1.137468815,0.320069164,0.812058628,0.183039725,1.737213492,0.376031339,6.360320091,,,,10.128,4.047,85.184,676283,0,-0.290054917,0.263182104,0.295734182
Madagascar,01-01-2020,70.290477827,21.364403575,581800,1513,11.573823692,-1.009642959,0.141583487,32,84.75,,2745.45,30566.42841,48.513539017,4.201793122,42.714056559,41.958664222,,,9.520728725,11.797752216,-1.052760601,0.208131984,0.391991019,,,54.002083333,13.71677775,,0.673153896,13051441203.9474,-0.509343922,0.232469827,-0.879376113,0.140423581,-0.811572015,0.170945570,3.254433870,1.4370451,,,31.343,6.801,65.182,28225177,17348887,-0.261799514,0.120439462,
Malawi,01-01-2020,63.470513364,23.777047094,94280,1181,8.510952109,-0.392753959,0.136787534,11.5,70.26,,1640,11982.42756,205.526739499,8.625514697,13.895987863,15.713137963,,,11.841996424,16.101185035,-0.818331599,0.195723712,0.413240641,,,58.354583333,18.92676996,,0.834281208,12056108778.3125,-0.118913285,0.232469827,-0.278625727,0.136406392,-0.785046399,0.169316143,,1.97010148,,,33.233,6.706,63.717,19377061,16000221,0.004117197,0.120229729,
Malaysia,01-01-2020,26.087353523,58.176959367,328550,2875,16.457177924,0.229109854,0.143652663,100,5.84,,245139.3,302088.6631,101.050047177,-1.138702154,4.801491997,,0.950879991,62.006721509,10.884671205,18.471585145,1.022472620,0.243895024,0.610976160,,,72.937083333,89.55501192,,1.002004824,337456163961.211,0.124463096,0.208693087,0.572214603,0.150670066,0.666613460,0.208771586,4.520450115,2.17579722,,,15.417,5.311,75.938,33199993,7582878,-0.155352876,0.126931667,0.762048353
Maldives,01-01-2020,21.333333333,2.733333333,300,1972,61.121859176,-0.339506418,0.248517796,100,1.28,,1454,1994.511834,1714.793333333,-1.369774256,15.486733946,8.100230323,,,,,-0.130924180,0.398215413,,,,62.897083333,77.58622488,,,3712604580.32081,0.362981379,0.278692394,-0.303693801,0.332086176,-0.588554084,0.335054785,5.794967651,9.07674503,,,14.576,3.001,79.875,514438,305221,-0.323318839,0.186267868,
Mali,01-01-2020,35.192879797,10.896663634,1220190,282,14.031185933,-0.801557362,0.149585053,50.644065857,63.84,,4150.7,43491.51296,17.394045190,0.438088940,,,,,14.164539862,14.501120620,-1.187221050,0.195723712,0.318269581,,,53.72125,27.85653831,,3.425733700,17465392764.3706,-2.146287680,0.237614140,-0.950111389,0.142925948,-0.673809767,0.178533092,3.954459906,1.4803977,,,41.995,9.529,58.633,21224040,11904776,-0.735177457,0.125046834,
Malta,01-01-2020,28.46875,1.4375,320,560,226.794411133,0.342205673,0.186064780,100,9.18,,1610.7,2082.169141,1610.4125,0.638544957,,,0.654410005,,23.233128002,42.447048136,0.994383156,0.248671070,0.709248304,,,78.1625,86.85876183,,0.575051756,15252609039.0749,0.998400986,0.237614140,0.883519530,0.168315202,1.210128903,0.285126984,5.765721798,7.22626591,19,31.4,8.6,7.9,82.348780488,515332,27086,1.118638515,0.119080350,1.358279099
Mauritania,01-01-2020,38.527214514,0.303483070,1030700,92,11.972454970,-0.815018535,0.170069128,45.4,23.78,,3847.1,14056.36818,4.364610459,2.385694885,,,,,,,-0.838932753,0.218073085,0.381546080,,,49.517916667,53.51699827,,2.389269181,8260752385.23089,-0.700950503,0.247393817,-0.605059206,0.150178671,-0.894477546,0.187964395,1.771610022,1.34919083,,,33.427,7.466,64.532,4498604,2009661,-0.825767577,0.130183101,1.022539550
Mauritius,01-01-2020,43.064596895,19.414121182,1997,2041,22.852203956,0.441281766,0.173755333,99.464019775,9.41,,3720.2,6435.739403,633.957936905,2.580800772,4.535265342,6.165416667,0.403239995,,20.706233464,31.687186068,0.851257980,0.234105796,0.621859252,,,75.085833333,64.88490358,,0.161615351,11408106446.3144,0.872974157,0.247393817,0.890954435,0.162289619,1.181130648,0.250315934,4.352439880,3.4760139,,,10.6,8.7,74.177073171,1266014,749987,0.704483211,0.129918352,2.696814484
Mexico,01-01-2020,49.969392217,33.793091386,1943950,758,6.065323882,-0.921504736,0.143402383,99.4,12.33,,383131.4,592321.1717,64.815608426,3.396834156,1.431052019,1.016666667,0.296380013,45.850583377,13.901526794,21.704336418,-0.269939870,0.231793165,0.612949848,,,87.997083333,71.49017499,,0.737796051,1120741118380.27,-0.791369319,0.208693087,-0.646558285,0.146567494,-0.012910045,0.202663422,4.625720024,3.30063844,43.9,44.6,15.565,9.33,70.133,125998302,24278613,-0.026169067,0.125225872,29.185314058
"Micronesia, Fed. Sts.",01-01-2020,7.142857143,92.028571429,700,,,0.875658691,0.304204136,81.854408264,2.03,,107.5,194.111345,160.151428571,0.554594631,13.484162445,,,25.404512990,6.426314951,21.410615055,0.358195007,0.427005619,0.505966544,,,36.310416667,40.12946709,,,408000000,1.118729949,0.247384042,0.188530937,0.357103318,-0.891345799,0.335054785,10.539216042,2.79035926,,,20.837,6.065,70.674,112106,86397,1.129765034,0.226966977,
Middle East & North Africa,01-01-2020,33.406060395,2.050896720,11217108,,16.049609673,,,97.229918735,1.995650378,,2416064.9,3464688.944555,42.788805189,0.705968661,,,1.618616853,,,,,,,,,,72.789257470,,5.367223435,3158039788618.23,,,,,,,,3.572587373,,,20.599688213,5.285240173,72.949768332,479966649,165300297,,,3.5
Middle East & North Africa (IDA & IBRD countries),01-01-2020,22.939144041,2.497534136,8628823,,11.216295932,,,96.734240136,2.863707225,,1370939,2011693.582104,47.168293405,2.096269389,,,,,,,,,,,,,68.281995196,,2.869577580,1269352235067.64,,,,,,,,2.539808791,,,21.195673605,5.678535077,72.146376198,407006855,155813033,,,
Middle East & North Africa (excluding high income),01-01-2020,22.970386063,2.496967229,8634843,,11.265075179,,,96.772331291,2.927494719,,1370939,2011693.582104,47.691674765,1.777407838,,,,,,,,,,,,,68.387577920,,2.869577580,1284883935067.64,,,,,,,,2.539808791,,,21.284368912,5.652996788,72.172696997,411810124,156931282,,,
Middle income,01-01-2020,36.913981481,33.645005413,78868790.403,,6.588437244,,,93.830611048,21.550801145,,21203591.307,29750102.440821,74.591515236,2.732492094,,,1.637594657,,10.634186934,,,,,,,,57.391573444,,1.896878689,30578372789487.2,,,,,,,4.211066723,3.048281140,,,16.792599460,7.680987184,71.648650865,5882942581,2756058491,,,
Moldova,01-01-2020,68.865061457,11.753221873,32884.6,450,18.709642814,-0.571009994,0.147555470,100,23.66,,8611.2,12985.65753,91.747326054,3.765971222,2.467431084,2.985833333,0.235110000,33.955575216,17.909898489,32.722272373,-0.545202792,0.280114144,0.584153533,,,82.26125,59.15294877,,0.374770670,11531967881.0624,-0.340128064,0.232469827,-0.501107097,0.146382406,-0.010916068,0.217113957,6.601260185,4.39417887,,,12.481,14.445,70.166,2635130,1506003,-0.045278657,0.128101304,3.014736225
Monaco,01-01-2020,,0,2.027,,,1.266005278,0.378925622,100,,,,,18215.096201283,,,,,,,,2.028542757,0.492229521,,,,,84.70640914,,,6739645416.47916,1.177225590,0.278692394,1.367854357,0.523291588,1.335421324,0.516059041,,1.45236254,,,,,,36922,0,0.673558414,0.239814267,
Mongolia,01-01-2020,72.358943590,9.099658488,1557506.803,241,20.732207086,-0.494477481,0.143438607,99.502166748,3.98,,21184.7,53921.45499,2.115133618,3.796040261,12.751251518,,0.133010000,73.936783515,14.145787233,33.178993542,-0.420242369,0.231811717,0.614397526,,,81.854583333,65.63058022,,0.776864756,13312981429.0891,0.717772186,0.226481333,-0.267986298,0.149334416,-0.108932532,0.201372653,4.663455009,3.15984797,,,22.405,5.475,72.141,3294335,1032543,0.376543373,0.127635494,6.222803692
Montenegro,01-01-2020,19.178438662,61.486988848,13450,,28.355499728,-0.042974085,0.170031041,99.853111267,39.56,,2527.2,3764.437423,46.193754647,-0.255655700,6.092972203,5.002662736,,,,,-0.106561251,0.267702609,0.633181810,,,73.152083333,77.60879306,,1.738027260,4769996866.00758,-0.061226465,0.247393817,-0.039458431,0.152726397,0.424208730,0.250315934,,7.13466835,30.9,35.4,11.4,11.7,75.931707317,621306,201999,0.041489806,0.134961858,2.861469126
Morocco,01-01-2020,68.021510195,12.866883262,446300,346,17.310583527,-0.412526339,0.149969786,100,10.92,,66719.5,88027.79761,82.206524759,0.705968661,,,,,20.022112046,27.210212307,-0.188582316,0.236631736,0.504116356,,,63.16625,84.12036305,,4.209657271,121353645057.144,-0.359539151,0.232469827,-0.188088924,0.154206187,-0.047914837,0.217113957,6.284598827,2.60883594,,,17.889,6.073,73.92,36688772,13379661,-0.595822215,0.120560989,1.248338337
Mozambique,01-01-2020,52.663892774,46.725196470,786380,1032,25.005650071,-0.774722815,0.154967412,30.612382889,80.91,,6945.5,33749.36732,39.647802589,3.483935675,13.475925969,7.703053340,,101.390929406,21.526702436,22.904909863,-0.769691467,0.209250361,0.362116665,,,55.208333333,16.31226657,,2.020604728,14235420505.2904,-1.281614184,0.217306077,-1.061634064,0.146844566,-0.772882998,0.180446461,6.642562866,2.41862082,,,36.974,8.004,61.172,31178239,19619219,-0.591020644,0.123469397,
Myanmar,01-01-2020,19.887538879,43.734030980,652670,2091,,-0.680532873,0.146050677,70.415740967,59.75,,33874.6,128949.3985,81.853307184,,9.007835035,,0.148969993,,,,-1.013910890,0.258859247,0.477652013,,,65.3975,41.95429049,,2.990475889,79045695084.5069,-1.511704564,0.232469827,-1.194724917,0.152753234,-0.621483266,0.203245416,,0.73733534,,,17.363,8.819,66.797,53423198,36786680,-0.939285517,0.127704129,2.940670081
Namibia,01-01-2020,47.141347520,8.063865710,823290,285,13.525181820,0.284111679,0.161820993,52.3,31.3,,3952.8,13560.37867,3.023355075,2.209382369,3.093806874,2.628097502,,,31.162488988,38.068239772,0.041973423,0.226563811,0.446437538,,,53.638333333,48.76420428,,3.480857094,10583748541.5258,0.512376428,0.237614140,0.333425730,0.159591347,0.009977600,0.233334079,9.277998924,4.40352678,,,27.876,8.475,62.829,2489098,1193946,0.557084858,0.125419647,12.173084386
Nauru,01-01-2020,20,0,20,,,0.599186838,0.377533257,100,1.4,,41.4,47.328063,615.75,,,,,,44.346832151,103.596292774,0.145206913,0.482409477,0.508412123,,,,76.6826512,,,124685688.161094,0.776040912,0.288033247,-0.103149951,0.500586987,-0.083867647,0.495800555,6.482572079,8.92148685,,,28.364,6.602,63.437,12315,0,0.535820067,0.226966977,
Nepal,01-01-2020,28.747820021,41.590722009,143350,1500,5.918170266,-0.598265946,0.151231736,89.9,74.54,,14949.2,45868.55644,204.734056505,5.052366553,,,,39.048563128,15.773649732,20.164782930,-0.985539317,0.255562872,0.504601777,,,57.31,45.84615896,,1.323384465,33433659223.6349,-0.180229142,0.220344901,-0.512035429,0.151509732,-0.735240161,0.210995838,4.211066723,1.55479288,,,20.64,7.209,69.246,29348627,23309854,-0.084038779,0.129363507,
Netherlands,01-01-2020,53.889218889,10.974160974,33670,778,38.879270985,2.000247002,0.149796650,100,10.79,,130315.1,155912.4883,518.013068013,1.272460378,,,2.321820021,,24.373218837,42.944772953,1.805714965,0.231866837,0.789915025,,77.4,88.587083333,91.33333333,,1.441263983,909793466661.481,0.830863893,0.226481333,1.708140492,0.150381744,1.748252153,0.233886927,5.423810005,7.66171503,16.3,26,9.7,9.7,81.358536585,17441500,1354158,1.519863963,0.111107700,0.613723635
New Zealand,01-01-2020,38.562910638,37.570126467,263310,1732,10.918481027,2.117142200,0.160435066,100,28.61,,31359.7,80158.02583,19.331586343,1.714561700,,,,46.146222487,27.393306792,36.424725819,1.538996220,0.253219694,0.775932431,,,83.34125,92.8650738,,1.337702563,212569779569.519,1.467778444,0.208693087,1.838716984,0.152624100,1.874447942,0.233886927,5.667323112,7.73777819,,,11.32,6.41,82.256097561,5090200,677048,1.595814466,0.140298322,
Nicaragua,01-01-2020,42.305135450,28.315855077,120340,2280,12.299101008,-1.180143833,0.147467762,86.003303528,52.13,,4582.2,18448.51145,56.140061492,3.681813416,5.504180706,,,,17.075666923,16.478798492,-0.679471910,0.258833438,0.508098245,,,52.33125,53.4046527,,0.629971871,12678162403.5929,-0.585725188,0.232469827,-1.199122310,0.149795681,-0.679826021,0.204572767,4.581561089,5.33572912,,,20.903,5.703,71.795,6755895,2769106,-1.097549915,0.127330005,
Niger,01-01-2020,36.784558301,0.852372306,1266700,151,9.446506845,-0.665765345,0.153915778,18.721910477,81.91,,2197.95,44795.82741,19.210262098,2.898193760,,,,,,,-0.661067367,0.205584735,0.315685183,,,56.457916667,21.46379477,,1.733607522,13744653102.9945,-1.667164683,0.237614140,-0.576169431,0.146390155,-0.798238993,0.180446461,3.819200993,2.34244084,,,45.588,8.281,61.451,24333639,20287928,-0.493436366,0.125046834,
Nigeria,01-01-2020,75.203399321,23.745786532,910770,1150,5.512630271,-1.120857596,0.139613867,55.4,82.51,,111978.1,322336.5011,228.737667029,13.246023428,5.371280211,12.009521672,,,,,-1.144238591,0.215713426,0.360609829,,,56.624166667,51.45837417,,0.632022913,432198898221.967,-1.891961455,0.232469827,-0.842660069,0.144580200,-1.024434328,0.201797277,,0.50597858,,,37.467,12.997,52.887,208327405,100084652,-0.581014395,0.120229729,
North America,01-01-2020,25.557688848,36.256930357,18113064,,6.150981988,,,100,12.599051231,,4837406.2,6182890.1127,20.404199477,0.975292014,,,3.352177909,121.830201032,10.608673052,31.789770784,,,,,,,90.790694844,,3.528724290,22723045490000.2,,,,,,,5.161695004,10.610088218,,,10.755594476,10.073496882,77.463516851,369582571,64478597,,,6
North Macedonia,01-01-2020,50.039651071,39.710150674,25220,619,22.904779028,-0.493940473,0.160492048,100,20.26,,6796.7,9768.859944,82.178072958,1.200073489,2.218512460,,0.372640014,,16.127030380,34.924160935,0.028337197,0.275794476,0.557349205,,,77.722083333,81.40553811,,1.265834770,12363580534.6811,0.112023413,0.241603479,-0.105715640,0.145097286,0.435726047,0.235281274,,4.76490688,,,9.2,12.4,74.395121951,2072531,860473,0.055813737,0.128793985,
Norway,01-01-2020,2.706567660,33.435359677,364285,1414,20.030838942,2.065853834,0.165813640,100,61.29,,36177.4,46116.8172,14.767215230,1.286584907,5.349419417,,2.244359970,,21.253186772,45.390956429,1.888186574,0.275747657,0.771051168,,,90.468333333,94.60755647,,1.965983692,367633418886.627,1.221518755,0.226481333,1.931451201,0.156864241,1.694269657,0.238239184,8.372819901,9.78682518,15.9,,9.8,7.5,83.209756098,5379475,915909,1.719441414,0.143179670,0.576225422
OECD members,01-01-2020,33.587493170,32.760247875,35508595.797,,13.399787961,,,99.934074679,14.903523885,,10570775.72,13513728.263819,38.567150806,0.732851645,,,2.948676077,126.739390559,15.468042299,34.756790766,,,,,,,86.202730298,,2.461628768,52590370145873.6,,,,,,,5.339079857,9.141124938,,,10.561072002,9.771910991,78.900039537,1369465369,259818813,,,
Oman,01-01-2020,4.713828756,0.008077544,309500,125,14.103602078,0.203061417,0.180325150,100,0.05,,71041.5,95082.40834,14.679802908,-0.903874872,18.214354723,,0.315990001,,,,0.104687065,0.263687313,0.608116269,,,63.167916667,95.23229321,,8.030242505,75909397659.2978,0.419728547,0.237614140,0.592665195,0.166512191,0.444364667,0.242797241,,4.80646753,,,18.791,3.025,74.757,4543399,623536,-1.144659162,0.136550635,0.308139381
Other small states,01-01-2020,38.524614318,28.724431255,2031533,,49.514571181,,,78.303107181,27.577629153,,181678.207,294175.095755,15.939423086,1.833883503,,,,,,,,,,,,,62.956166452,,,378440036056.011,,,,,,,4.856272221,4.168883614,,,21.946045972,7.443070819,68.255574832,32381464,12013676,,,
Pacific island small states,01-01-2020,11.777240842,68.485113016,64150,,22.317725914,,,86.429528249,29.653454106,,2178,4707.959644,40.012766952,0.386388225,,,,,19.714331249,36.353428922,,,,,,,61.166059340,,,9492350931.30444,,,,,,,,3.577868788,,,25.007052025,6.492859709,69.364921100,2566819,1563324,,,
Pakistan,01-01-2020,47.637764633,4.833307389,770880,494,4.452687641,-0.856762230,0.143682167,94.485282898,46.6,,184111.2,436608.9225,294.723875311,9.739993139,0.739692508,2.108016093,,,,,-0.570837259,0.239954218,0.406070024,,,63.41375,18.93481469,,3.019275832,300425609817.981,-1.792646289,0.232469827,-0.712482035,0.148829639,-0.764765918,0.200522900,2.057182312,1.03996059,,,27.967,7.06,66.269,227196741,142759072,-0.877666116,0.127704129,3.736849385
Panama,01-01-2020,29.308438932,56.805607981,74180,2928,19.975770294,-0.584034085,0.156031385,95.336013794,28.43,,9582.7,17231.02452,57.891561068,-1.550275408,7.601182235,,0.210329995,,8.046183518,19.259804129,0.164778680,0.255018324,0.501601994,,,65.295416667,65.54188027,,,57086836900,0.235460699,0.232469827,-0.285406232,0.152155340,0.322711378,0.221013695,3.622200966,5.8625102,,,17.919,5.747,76.657,4294396,1356428,0.574825227,0.129533738,11.643079534
Papua New Guinea,01-01-2020,3.131210529,79.176257563,452860,3142,7.507227875,-0.596712232,0.165216535,20.496118546,54.28,,5491.5,18397.91713,21.529037672,4.871673986,6.082518724,0.648611111,,48.680101210,11.879196874,20.895915363,-0.827988863,0.266294181,0.429185003,,,44.782083333,27.73001017,,0.399454821,23848445103.9227,-0.653707087,0.217306077,-0.711277246,0.162699178,-0.683947444,0.219797239,,1.72049451,,,25.996,6.402,65.787,9749640,8448551,0.033630703,0.131606758,
Paraguay,01-01-2020,42.308431915,40.529222250,397300,1130,7.440585863,-0.857943475,0.166852817,99.7,61.44,,7575.7,50784.02825,16.659187012,1.767515924,11.089000085,,0.156969994,,9.514999286,18.472798697,-0.565058231,0.248580188,0.528180063,,,64.84375,73.95751114,,1.027573427,35432178068.1814,0.016684934,0.237614140,-0.428430766,0.161023811,-0.139662296,0.233334079,3.936150074,4.11691141,24.93,43.5,20.946,5.916,73.182,6618695,2502992,0.046724774,0.133094653,7.267293628
Peru,01-01-2020,19.528898438,56.508101563,1280000,1738,5.098874888,-0.524174213,0.143402383,96.2,31.62,,46578.9,89865.35382,26.019340625,2.002412058,8.676165394,,0.171719998,34.672313027,13.185874432,26.834870320,-0.294040531,0.231793165,0.605192661,,,69.079583333,65.25179796,,1.314865542,201947615138.567,-0.357738912,0.226481333,-0.385730803,0.146567494,0.471264184,0.202663422,4.248040199,4.28144789,,43.7,17.833,7.327,73.665,33304756,7228131,0.247331381,0.127261952,5.713898640
Philippines,01-01-2020,42.455646108,24.109031760,298170,2348,13.760296942,-0.510496736,0.136654004,96.390289307,29.06,,133471.3,224971.7625,376.265140692,2.393162393,,,,,13.950985707,19.560302924,0.068197176,0.232876241,0.515962124,,,79.482083333,47.11190815,,1.297240039,361751145451.597,-0.778701365,0.226481333,-0.650772929,0.149901748,0.113156676,0.202663422,3.876672983,2.28181028,,,22.039,5.566,72.119,112190977,59003479,-0.106158271,0.127635494,
Poland,01-01-2020,48.126612877,30.977035900,306130,600,17.852579584,0.618777275,0.137092009,100,16.14,,279223.8,338383.8449,123.800574919,3.374469726,,,1.386080027,,17.477815536,40.940474113,0.324414283,0.220126405,0.753088593,,,89.240416667,83.18488715,,2.229140786,599442783598.064,0.491565287,0.226481333,0.520833731,0.136636123,0.850681961,0.208771586,4.852650166,4.66816568,17.3,28.5,9.4,12.6,76.5,37899070,15143331,0.615272820,0.103270337,0.692197000
Portugal,01-01-2020,43.166090283,36.154994891,91605.6,854,17.957762022,0.721121430,0.149796650,100,31.21,,38973.5,55640.70734,112.406676011,-0.012438330,,,1.613919973,,22.020921733,44.447351458,0.979880333,0.231866837,0.768949568,,,85.64625,78.26166044,,1.429790701,229031860520.777,1.008653641,0.226481333,1.155114055,0.150381744,0.822069168,0.233886927,4.876560211,6.79872322,,34.7,8.2,12,80.975609756,10297081,3469087,1.255675912,0.110348202,0.786545871
Post-demographic dividend,01-01-2020,33.152144305,32.110874564,31345264.697,,13.372738255,,,99.997457157,14.502075398,,9555830.37,12085408.326775,35.648704288,0.638544957,,,3.040926587,132.134756673,15.389724540,35.027303757,,,,,,,88.622662695,,2.499068617,49740885136767.2,,,,,,,5.336979866,9.445148567,,,9.227449765,10.557423347,80.004458055,1117418072,204905304,,,
Pre-demographic dividend,01-01-2020,42.595286808,25.811665968,20308679.829,,8.298303691,,,48.382586281,73.863417777,,469494.036,1760355.749679,48.462699018,3.398629285,,,,,,,,,,,,,30.372232531,,1.420577910,1309417999889.29,,,,,,,3.457230330,1.323047003,,,36.361134712,8.926276550,60.249531839,984213438,566127695,,,
Qatar,01-01-2020,6.440382942,0,11490,74,37.481259472,0.754299998,0.172039583,100,0.06,,87578.3,119605.3672,240.242384682,-2.540315030,22.599523553,,,,,,0.867235363,0.243895024,0.637771606,,,60.75625,99.65284913,,,144411363345.27,0.669543803,0.231230170,0.978387594,0.159599543,0.841679335,0.226835579,3.233669996,3.30993986,,,10.895,1.219,79.099,2760385,21117,-1.287543774,0.135066748,0.434721968
Romania,01-01-2020,56.715055633,30.115829277,230080,637,17.317143129,-0.098242842,0.137092009,99.995216370,24.06,,68664,95744.39542,83.732832058,2.631073112,2.283259706,2.916254562,0.465380013,57.110622101,14.184286271,37.863684235,-0.286919236,0.220126405,0.584187865,,,84.457916667,78.45526895,,2.009504298,251362514349.697,0.508895397,0.226481333,0.368579715,0.136636123,0.346217543,0.208771586,3.589260101,5.02272987,30.4,34.6,10.3,15.5,74.253658537,19265250,8824640,0.585220873,0.103270337,1.445321693
Russian Federation,01-01-2020,13.158436258,49.784336079,16376870,460,7.548746881,-0.929947913,0.145105049,99.897781372,3.72,,1618271,2331479.378,8.797354989,3.381659372,5.825262121,,1.090989947,22.992021037,10.799119620,35.299818592,-0.110942565,0.238144398,0.681419611,,,80.195,84.99466978,,4.171478901,1493075894362.14,-0.667409420,0.226481333,-0.805172265,0.138311535,-0.483847022,0.208771586,3.701467514,5.35894442,,36,9.8,14.6,71.338780488,144073139,36372705,-1.072273493,0.125060499,7.345966383
Rwanda,01-01-2020,79.391974058,11.187677341,24670,1212,10.235825663,0.528032601,0.164280191,45.190109253,81.7,,1382,6329.924675,532.888609647,9.850399023,9.015076855,10.798416667,,,15.077557075,21.534334210,0.274038255,0.206406951,0.379552752,,,70.239583333,23.8,,1.472181742,10172303393.0612,0.069421276,0.247393817,0.077767387,0.146445379,-0.000359975,0.185804695,3.333942890,2.92674851,,,30.309,5.998,66.774,13146362,10854688,-1.091791034,0.128966063,3.590347033
