GDP_current_US,government_expenditure_on_education%,government_health_expenditure%,political_stability_estimate,control_of_corruption_estimate,rule_of_law_estimate,life_expectancy_at_birth,population_density,inflation_annual%,trade_in_services%
1422108199783.34,4.85608005523682,6.7885623,-0.318043738603592,1.16003704071045,1.15678811073303,81.6268292682927,93.1519309613808,1.79986457728769,12.6173789099947
1480710495710.12,4.8969202041626,6.73698664,0.0211045369505882,1.16321241855621,1.16937839984894,82.4756097560976,93.5078358806114,3.1961018883379,13.673496159637
1324750738725.0,4.46931982040405,6.60091925,-0.0295164491981268,1.17040634155273,1.03779828548431,82.4268292682927,93.5068371284061,2.44612782366809,14.0994308097559
1355579535912.55,4.34961986541748,6.43811703,0.0120177594944835,0.926997601985931,1.02529191970825,83.0780487804878,93.2009456028468,1.40858109183019,14.028318456395
1371820537888.62,4.30150985717773,6.38631392,0.243121743202209,0.689561665058136,0.966522395610809,83.2292682926829,92.9227364506907,-0.151114837527235,14.8911349059536
1196156971279.69,4.28457021713257,6.50859737,0.24116013944149,0.631589710712433,0.885937511920929,82.8317073170732,92.9526859210545,-0.500365709903242,15.3516176072297
1233554967011.68,4.22544002532959,6.40544844,0.402214497327805,0.570366203784943,0.965485215187073,83.3292682926829,93.0492629572988,-0.202598000426452,15.9018908947853
1313245330197.65,4.20552015304565,6.31032991,0.270845115184784,0.5102778673172,1.02350747585297,83.2829268292683,93.2709101549633,1.95607633363963,16.4562412418731
1421702715218.04,4.1794900894165,6.32118988,0.275779157876968,0.612849295139313,0.978212118148804,83.4317073170732,93.6697920792501,1.6749813686379,16.7208587800024
1394320055129.41,4.23021984100342,6.45363188,0.292700946331024,0.666526734828949,0.990445971488953,83.8317073170732,94.3508089023978,0.699518994458739,17.4012528581189
1278128867875.49,4.89986991882324,7.84911251,0.411397874355316,0.71118026971817,0.862033605575562,82.3317073170732,94.815383748924,-0.322753017299739,11.8775037665346
42066224093.0065,2.05590009689331,1.70255017,-1.34090304374695,-0.396393328905106,-0.101635470986366,69.187,326.62218147026,3.46496322106074,10.4950232524767
58636161081.712,1.66177999973297,1.56387675,-0.94294685125351,-0.419682919979095,-0.118414133787155,73.215,329.589491309201,6.2176488930462,9.52798562684637
67753284043.9282,1.74292004108429,1.58128619,-0.724771440029144,-0.399362593889236,-0.117064774036407,73.38,332.638223568809,6.7167684358855,10.4729993536541
70447216891.3366,1.45342004299164,1.43723977,-0.717079222202301,-0.241880506277084,-0.114084355533123,73.906,335.148253867007,7.54291373239436,8.99726630403908
77000578167.353,1.5645899772644,1.73812664,-0.612895429134369,-0.22082956135273,-0.265588670969009,74.239,336.975857120077,6.90845034828434,10.6366939000183
82528535713.926,1.85859000682831,1.61314976,-0.330464035272598,-0.345142692327499,-0.149271368980408,74.651,338.693302503588,3.1790022823606,11.3049675146716
85140955388.8509,2.10998010635376,1.7099427,0.0831826627254486,-0.376569151878357,0.0317260250449181,74.927,344.735220461118,3.76836783062105,12.295543277134
88012282205.8357,3.22929000854492,1.66631913,-0.0113400500267744,-0.33566477894783,0.107241459190845,75.331,346.169906128318,3.9588884659307,12.949322724285
94376237797.2367,2.59316992759705,1.47440422,-0.0754485204815865,-0.489461153745651,0.0267022158950567,75.403,347.48377037791,7.70413767850602,12.8689121658831
94493871200.7869,1.98781001567841,1.78758264,-0.139389723539352,-0.35246741771698,-0.0004086204571649,75.748,350.284495021337,2.13503773713194,13.7384766640102
84440516486.1099,1.5554107427597,1.86251867,-0.0891569182276726,-0.3304543197155,-0.0075819455087184,76.393,354.332363401229,6.15394508391743,6.21897252707863
506900000.0,3.9713499546051,2.16082859,1.36335968971252,0.195867642760277,0.866565823554993,71.303,179.153846153846,2.31455462238094,42.6171401328336
547203703.703704,3.83144998550415,2.22139931,1.28212440013885,1.18083834648132,0.871094524860382,71.362,179.711538461538,3.37781903988237,47.1729860232156
644414814.814815,4.05925989151001,2.23068857,1.20838665962219,1.11961627006531,0.921211838722229,71.288,180.284615384615,8.48748575845871,43.2344781943998
689285185.185185,4.1938099861145,2.08316684,0.802670180797577,1.14696705341339,0.893503189086914,71.367,180.826923076923,4.4808860861472,40.4563704213168
778718518.518518,2.94405817985535,1.95976007,1.03611218929291,1.30177271366119,0.976546347141266,71.27,182.319230769231,0.850878649796536,33.5938715077953
836092592.592593,2.75111293792725,1.90999293,0.957588255405426,1.27229809761047,0.979530811309814,71.538,183.003846153846,5.8351651957082,34.7068307160735
825381481.481481,3.18290591239929,1.96238184,0.975788056850433,1.26053082942963,0.972676515579224,71.669,183.565384615385,0.816089281562368,38.0439982858656
874896296.296296,3.26205849647522,1.91925764,0.958863377571106,1.25354850292206,0.972780227661133,71.457,183.719230769231,1.10698554000139,41.401810457959
953166666.666667,2.84990429878235,1.94226372,0.572488188743591,0.049086831510067,-0.674128115177155,70.966,183.803846153846,0.247865392365128,77.7704025958797
957025925.925926,2.549880027771,1.93635416,0.564717531204224,0.448595434427261,0.486391574144363,70.763,183.807692307692,-2.30187563045635,74.4501947786642
1007348148.14815,3.12435936927795,2.17601013,0.606805443763733,0.458806693553925,0.461238354444504,71.74,183.8,-0.687037123294042,69.4945026604374
1058366666.66667,3.15901589393616,2.186759,0.628548622131348,0.460760623216629,0.496008604764938,71.84,183.788461538462,0.694916711613226,64.8123625162766
1076240740.74074,3.15738606452942,2.24515104,0.677222847938538,0.410901546478271,0.519412875175476,71.467,183.696153846154,-1.03712214131536,72.8651695386014
1107155555.55556,2.98651361465454,2.42979836,0.700797915458679,0.345875948667526,0.43672987818718,71.572,183.507692307692,-0.329562063663596,69.5575366795283
883933333.333333,3.10357975959778,2.74555492,0.929504930973053,0.339913368225098,0.483081072568893,71.627,183.238461538462,-1.16724501769363,54.5053964872662
1066666666.66667,3.43646001815796,1.56839085,1.2183393239975,0.276366174221039,0.80376410484314,72.028,269.244262295082,1.46036814425234,48.7698114583333
1135555555.55556,4.23895978927612,1.60206175,1.00011491775513,1.22305524349213,0.826629877090454,72.245,271.124590163934,3.89827370759476,53.9714023483365
1268319185.18519,4.69669008255005,1.55923831,0.860106229782104,1.15447616577148,0.873946964740753,72.465,272.901639344262,2.39562082529165,41.7303836182375
1437731111.11111,4.48353004455566,1.59290409,0.640764355659485,1.3077244758606,0.912249743938446,72.698,276.354098360656,5.54954769383935,40.2752320915105
1401507888.88889,3.0676600933075,1.8142674,0.685753643512726,1.33094000816345,0.890109956264496,72.722,278.177049180328,-0.15693608716869,38.7178703530242
1482385185.18519,3.4828999042511,1.81050265,0.790275514125824,1.2867397069931,0.852938830852509,72.72,280.22131147541,3.25034409180133,38.7492767911574
1568370370.37037,3.59886002540588,1.80622673,0.849078357219696,1.29547333717346,0.826713979244232,72.944,282.204918032787,2.76940794144091,37.2081954139706
1598207407.40741,3.29098010063171,2.02928877,0.893705666065216,1.05189907550812,0.720896303653717,72.882,283.809836065574,4.17763587102524,36.3974427831181
1660222222.22222,3.87657999992371,2.06810927,0.85335773229599,1.07990694046021,0.771275341510773,72.735,285.209836065574,1.46856511035428,35.9252999821532
1749288888.88889,3.89142990112305,1.90737212,0.816450417041779,0.489243447780609,0.626313030719757,72.864,286.563934426229,3.51695551369232,64.7489445280101
1807225925.92593,3.8806300163269,1.98947001,0.837734758853912,0.618334889411926,0.698509931564331,73.138,287.906557377049,-0.983600952696996,66.8490043763731
1865459259.25926,5.21076011657715,1.9628458,0.998592257499695,0.640448570251465,0.548483729362488,73.112,289.201639344262,-3.07821765676927,63.1944647082814
1996711111.11111,3.63334321975708,2.03936791,0.974609792232513,0.584569811820984,0.60663765668869,73.127,290.431147540984,0.104262078958441,66.3131150206877
2057066666.66667,3.33577990531921,1.97775233,0.993263125419617,0.560043096542358,0.631884336471558,73.357,291.619672131148,1.93561893150602,70.5001940920865
2102534000.0,3.27884006500244,2.05673742,0.906494319438934,0.557111740112305,0.589768767356873,73.445,292.759016393443,0.539087559191757,74.2738286083447
1604444444.44444,3.61721992492676,2.84342837,0.864660143852234,0.539356708526611,0.660261154174805,73.416,293.831147540984,-1.75580833517603,38.3094005390032
579948925.925926,6.03082990646362,2.40467215,1.14758777618408,1.08485698699951,0.826629877090454,73.516,287.289743589744,3.7334291646702,40.8276368653409
713596666.666667,5.43937015533447,2.13313866,0.788463771343231,0.988939225673676,0.695627748966217,74.703,284.164102564103,7.23614701584813,38.5480103658514
714300259.259259,5.3761100769043,2.5003233,0.728931725025177,1.13620400428772,0.918620049953461,75.083,281.641025641026,0.421539125687266,32.6460421483713
720447888.888889,4.80839014053345,2.54869199,0.790275514125824,1.06810534000397,0.883622527122498,74.718,280.276923076923,0.747109026311423,31.8756803188222
786555555.555555,4.95615243911743,2.52539754,0.987564265727997,0.656603634357452,0.616971850395203,74.407,273.030769230769,-1.73361194953987,45.6992520039834
814303703.703704,5.45266008377075,2.58590031,0.998592257499695,0.674878418445587,0.432498306035995,74.28,271.7,-0.149641647632999,49.0289373312572
844037037.037037,5.37975978851318,2.67966342,0.871098697185516,0.708770871162415,0.42532080411911,74.305,270.638461538462,2.15333648840511,45.9240837949182
884329629.62963,5.22358989715576,2.79988337,0.822919726371765,0.743708729743958,0.444380104541779,74.128,269.951282051282,2.32414485367893,47.0663097685339
869111111.111111,5.46375846862793,3.26209617,1.03254508972168,0.797710955142975,0.59618067741394,72.126,268.28717948718,-0.628131309354653,25.1334797164694
12257299147.2936,1.01217997074127,1.21998167,-2.24417304992676,-1.01888477802277,-1.63161826133728,58.319,11.0685071548822,7.12125897172291,5.50692278852507
18137128388.3606,1.16425001621246,1.128654,-1.846431016922,-1.03582286834717,-1.32037007808685,58.976,11.6036691919192,22.2247241495905,5.23980411700609
26646007250.7319,1.31254994869232,1.57302713,-1.54903697967529,-1.2469025850296,-1.53163993358612,56.773,12.1344907407407,9.65754628605945,4.16069840996365
35182711987.974,1.17842996120453,1.59963596,-1.97329592704773,-1.38764119148254,-1.64995002746582,57.279,12.4329027777778,8.50585075933117,4.68987351156682
45263831634.1497,1.55353999137878,1.77735722,-2.13907742500305,-1.19128274917603,-1.37605774402618,60.281,12.7664006734007,7.19912990114709,6.18528127053778
64833083257.1431,1.85150003433228,1.73194993,-2.48534822463989,-1.42751383781433,-1.44502377510071,61.206,13.4954718013468,14.2971224481434,4.54908596540245
58315355287.1065,2.02213001251221,2.6293633,-2.64707374572754,-1.15030837059021,-1.27007055282593,62.644,13.8670686026936,11.256758706301,4.15838447743652
5126237646.22072,5.51823854446411,3.16422224,0.249509304761887,-0.270875722169876,-0.216468393802643,70.8,3.68894230769231,6.89390359168254,17.2816817918883
3317421648.09918,5.64051914215088,3.71001315,0.152817890048027,-0.33524763584137,-0.174920201301575,71.592,3.72726282051282,55.4123879763195,20.0750085672912
3591679430.99988,5.45861291885376,3.09932327,0.119800709187984,-0.205016389489174,-0.173062905669212,72.417,3.76640384615385,21.9969430173302,20.2597189695689
2911807496.20227,5.32032108306885,4.37696552,0.418793022632599,-0.46087247133255,-0.132176607847214,72.561,3.89144230769231,34.8897843090783,22.845286626293
262835454366.855,6.740149974823,6.18943739,1.39177203178406,2.22582793235779,1.8001868724823,79.6439024390244,21.7806145583158,0.899143734041633,16.7077200717733
266849061835.659,6.92434978485107,6.77922344,1.47525751590729,2.20039749145508,1.84246826171875,79.8463414634146,21.9103563929565,2.15848213589264,17.0527091307896
334337212322.076,6.79142999649048,6.91412878,1.34161329269409,2.14788365364075,1.88671100139618,80.0951219512195,21.9920351490414,1.92565534892391,16.9822005596412
385118044877.465,6.66310977935791,6.72247219,1.36222684383392,2.13264751434326,1.87256228923798,80.4975609756098,22.0786999155742,0.373659828721813,18.0755751320623
392218088878.779,6.5064001083374,6.70755005,1.29990482330322,2.01279759407043,1.79775130748749,80.5463414634146,22.1671788927031,0.453170852576182,19.7103945457534
423093437423.762,6.36429023742676,6.63158274,1.29393398761749,2.18632340431213,1.85117638111115,80.7487804878049,22.2922170365422,1.3602146862768,20.2896150071073
491252589217.021,6.17158985137939,6.598032,1.27147829532623,2.23397564888,1.89182782173157,80.9,22.4581399750626,2.21216883436735,21.4926809059286
517706149201.196,6.34455013275146,6.77191877,1.12833654880524,2.21141076087952,1.91915678977966,81.1,22.6337796193202,3.43704910602874,22.7872337450917
436537014293.554,6.74971008300781,7.23678303,1.08463823795319,2.24269556999207,1.9582816362381,81.3512195121951,22.8274214371936,-0.494460544377991,22.5630219028119
495812558843.31,6.52268981933594,6.86272383,1.09417045116425,2.21972584724426,1.93030881881714,81.4512195121951,23.0228627359425,1.15798802715628,21.1412908929549
574094112972.733,6.36691999435425,8.80000973,1.23068809509277,2.16803646087646,1.91803658008575,81.8024390243903,23.1973780115221,2.9611507382214,21.5816250602342
552483727282.802,7.5369701385498,9.0407753,1.17059719562531,2.27712059020996,1.92827761173248,81.7048780487805,23.3696200002111,0.888377506923638,22.3438603426689
586841821796.891,7.61120986938477,9.1623106,1.12777805328369,2.23930025100708,1.95055162906647,81.9560975609756,23.5684835040631,-0.0442929701485858,23.8503267987356
581964017237.095,7.57372999191284,9.19936943,1.06541478633881,2.11104297637939,1.97517240047455,82.2536585365854,23.8034986523533,-0.179638494114635,24.9205157668788
505103781349.757,7.4439001083374,9.07129955,0.932670474052429,2.1455500125885,1.99026310443878,82.2048780487805,24.0582617728817,-0.0467847449832812,26.2655103887242
515654671469.547,7.61861991882324,9.14448833,1.00078213214874,2.10557627677917,1.9524188041687,82.3073170731707,24.362449750883,0.984269244577992,25.7114794781783
541018749769.097,7.56883001327515,9.13570595,0.968601584434509,2.09921646118164,1.81789696216583,82.409756097561,24.6929419766692,1.79449904665589,25.9275627703917
555455371487.089,7.64084005355835,9.27633858,0.921225249767303,2.10926389694214,1.78393721580505,82.5585365853659,24.9814588688378,1.95353530127028,26.182976099933
533879529188.454,7.63851022720337,9.22085381,1.01176965236664,2.09203410148621,1.79192125797272,83.109756097561,25.2376654802124,1.78415097403835,28.6047654825474
547054174235.876,7.92561006546021,9.77640724,0.99729984998703,2.09461283683777,1.76685619354248,82.3560975609756,25.4207233696844,0.497367318853572,25.3903033324495
279216033870.204,4.65878009796143,2.60352111,1.57881200313568,2.04835367202759,1.94582056999207,79.6804878048781,181.771231711013,1.5585291967901,29.7387242559197
309301422430.386,5.17881011962891,3.08993149,1.54236817359924,2.05901455879211,1.91821336746216,80.3853658536585,184.325482117304,0.642711506543278,27.5995253449013
362075086507.76,5.38400983810425,3.17492461,1.24610948562622,2.01248097419739,1.89939785003662,80.5365853658537,185.703856614881,0.638272930887201,27.3042507991746
403912891033.374,5.31429004669189,3.14565587,1.22733986377716,1.98526263237,1.88619542121887,81.0878048780488,186.990617655533,0.802908730955227,29.3124019787737
418284865884.998,5.08472013473511,3.10609841,1.19678211212158,2.01012587547302,1.90166938304901,81.2365853658537,188.198156410317,1.17195420333703,30.7843326150198
441634672196.523,4.84120988845825,2.9180789,1.26811742782593,2.08340835571289,1.80377161502838,81.490243902439,189.388794405946,1.05950928324802,30.770318319783
490740715594.802,4.58395004272461,2.87561703,1.23440885543823,2.14034938812256,1.82794570922852,81.7414634146342,191.094854564163,0.732350603122248,32.6379796667922
567267767519.158,4.75725984573364,2.99652123,1.22224521636963,2.10857200622559,1.80470788478851,81.9926829268293,193.541360670795,2.42604117060158,31.9031912094183
554212916092.271,4.92561006546021,3.23709249,1.30772125720978,2.06019997596741,1.74314093589783,82.0439024390244,195.977767173332,-0.480481936423275,32.6103942761423
598851028906.58,4.80210018157959,3.21735024,1.25859427452087,2.06414246559143,1.74979496002197,82.2463414634147,198.032658685794,0.688238707220026,31.7728231412009
715888126682.396,4.85663986206055,3.30035782,1.30034208297729,2.0290699005127,1.72214198112488,82.6951219512195,200.249864435738,0.2313492076509,31.1905331720634
686420221557.99,4.89862012863159,3.45818734,1.41833603382111,2.13839817047119,1.81180202960968,82.6975609756098,202.390548012367,-0.692552018105253,33.5992583009014
706234937370.968,4.91392993927002,3.43032241,1.4011402130127,2.12483501434326,1.79608643054962,82.7975609756098,204.734336607627,-0.217323155115693,33.73737790793
726537808338.0,4.93057012557983,3.40755963,1.40265262126923,2.147784948349,1.99034976959229,83.1975609756098,207.250751433234,-0.0132025387514939,35.4017667547781
694118186379.628,4.99559020996094,3.50238061,1.32649421691895,2.09469723701477,1.90945196151733,82.8975609756098,209.626620751132,-1.14390867228183,35.5247875897603
687895460902.713,4.98163986206055,3.50250435,1.28985404968262,1.94263672828674,1.90683150291443,83.6024390243903,211.931572125581,-0.434618664285835,36.7156931345261
695200833086.499,5.01765012741089,3.62295151,1.24231481552124,1.94451439380646,1.88840484619141,83.5512195121951,213.918480127503,0.533787839825897,37.9491181027282
725568717468.001,4.93008995056152,3.55460477,1.31924939155579,1.96951818466187,1.88787722587585,83.7536585365854,215.500094533915,0.936335464113563,38.5895044423507
721369112726.724,5.01438999176025,3.62418461,1.31083822250366,1.94505643844604,1.86311888694763,83.9048780487805,217.042781721823,0.362886179940614,38.4757179395541
741999406005.627,5.29163980484009,4.20692682,1.17615520954132,2.04560995101929,1.77829492092133,83.0,218.63446962171,-0.725874933313384,35.1048073007689
90558485523.3853,5.26984977722168,2.24590731,0.277536004781723,-0.39979687333107,-0.560230851173401,71.939,93.3943900315595,-0.130505282417402,3.80085861651381
95693808463.2517,6.48084020614624,2.4527986,0.0636451989412308,-0.801886260509491,-0.483061969280243,72.414,95.9276431178169,5.79682944905841,3.30115401480036
112863340757.238,5.37147998809814,2.13628435,-0.285746335983276,-0.829437732696533,-0.476456582546234,72.475,98.5128670262025,4.43314136719839,4.2955489067331
153799910913.14,5.27965021133423,1.77428043,-0.278217822313309,-0.949827790260315,-0.930595397949219,73.35,105.821537875075,10.0241105377571,3.53966394887871
180030111358.575,4.86470985412598,1.76196051,-0.339876115322113,-1.00992751121521,-0.834666192531586,73.709,112.736903724679,3.90770950443613,3.81817237208975
218089977728.285,4.59525012969971,1.56797349,-0.339036047458649,-1.07074987888336,-0.721992611885071,73.551,116.935629492485,15.7453252219709,3.47860175116687
224561692650.334,5.13013982772827,1.59122777,-0.509100556373596,-1.05090487003326,-0.579241037368774,73.853,118.858745371379,2.92089711805361,3.35437051699403
1221106073.04545,2.77578997612,0.80717486,-0.982307970523834,-1.1749712228775,-1.08354067802429,64.846,46.7401757645041,12.2499847845885,14.2384763975806
1555318430.74928,2.42078995704651,0.76923078,-1.09949171543121,-1.14774608612061,-1.06657803058624,65.552,47.6742783652472,16.3034912049491,13.5058902310315
2076176636.45758,2.77203011512756,0.89477104,-1.30745339393616,-1.31920981407166,-1.18313717842102,66.028,48.5939125464418,7.14196508692253,16.156269852469
2312352267.96248,3.51213002204895,0.98875159,-1.39246213436127,-1.17604744434357,-1.10024237632751,66.514,49.5080380108602,7.09193244083773,17.2242253880698
2830213562.63077,3.40350008010864,0.93615186,-1.3861448764801,-1.04283225536346,-1.18217408657074,67.013,50.4245284366962,10.0108651886461,13.6397690565503
3719524180.7389,3.41326999664307,1.07746482,-0.752052187919617,-1.04096925258636,-1.29604709148407,67.217,51.3603243783938,13.1491247062982,19.9329636188228
5161299725.27673,3.45983004570007,1.36975408,-0.830599308013916,-1.18693053722382,-1.29554963111877,67.688,52.3337167762218,20.4705219109964,12.3621019313268
4979471963.83187,4.0983099937439,1.08422637,-1.02539455890656,-1.22176921367645,-1.27246570587158,68.039,53.3623606744784,6.44823481066697,9.43865517142751
5642221528.6282,4.00675010681152,1.18032789,-1.03453838825226,-1.297203540802,-1.21289575099945,67.742,54.4568376679051,6.44531440780658,14.1144772109581
6522755783.43972,3.93511009216309,1.30533111,-1.02323389053345,-1.23177170753479,-1.23239934444427,68.148,55.6217419262646,12.4315490430406,13.7979263394312
7633036366.08862,4.01803016662598,1.60808611,-1.24085974693298,-1.28034162521362,-1.2076199054718,68.484,56.8475421549014,5.83116601031462,13.9939720535587
8271431932.39205,4.96774005889893,2.04495692,-0.882318019866943,-1.14801597595215,-1.07439470291138,69.306,61.416982491534,5.7145594964971,8.643482652746
6992416096.89018,5.73094129562378,1.98977911,-0.78061830997467,-1.16322553157806,-1.16580295562744,69.549,62.8670509402695,6.00458082322139,8.66588846078604
16678796641.9005,3.56122994422913,1.96674848,-0.671642243862152,-0.565569579601288,-0.38966566324234,55.596,43.3064788891398,4.73580143949058,12.6408850481595
18395383647.4975,3.54625010490417,2.31116962,-0.583453714847565,-0.607605695724487,-0.286303788423538,56.299,44.5241645969745,5.03457009267163,13.4625351766274
18619859795.2852,3.00991988182068,2.37998843,-0.357518166303635,-0.228577166795731,-0.444665193557739,56.911,45.7914337322195,7.25097262082546,14.916357893039
21860434823.4808,4.03342008590698,1.94105673,-0.38706237077713,-0.335751265287399,-0.378879934549332,57.52,47.0947132535561,7.02551436974771,15.0473709240838
27947821397.9272,4.18591022491455,2.25783944,-0.228933870792389,-0.416348159313202,-0.35524570941925,58.086,48.3979272973583,10.2783937621135,13.0980335376868
29400573553.6075,3.96076011657715,1.48484647,0.0891812443733215,-0.447849065065384,-0.480134069919586,58.894,49.6251219236848,12.1422278742988,12.1650518999979
32012892919.37,4.54169988632202,1.4499774,0.0144716212525964,-0.542279362678528,-0.486346453428268,60.105,50.9263118085347,6.20015595647403,12.2907278894344
34657140096.4836,4.57789897918701,1.28681624,-0.0241334792226553,-0.603359639644623,-0.514893710613251,61.049,52.4001253104538,12.6909694699162,13.0086469554291
39650394362.9287,4.22964286804199,1.17573333,0.0514542907476425,-0.764619529247284,-0.537633419036865,62.03,53.9468694965003,16.0010938506338,12.9766620782114
45648857242.315,4.63769435882568,1.18517053,-0.162120848894119,-0.780951321125031,-0.477214455604553,62.96,55.6035707834726,7.87072364573959,12.4650107178071
49986726460.6805,3.38488006591797,1.19945395,-0.597118556499481,-0.761074304580688,-0.400824993848801,63.873,57.3657168661097,6.13161432988012,12.0916832114432
47413919817.124,4.19486570358276,1.25726104,-0.423460692167282,-0.709463357925415,-0.395179778337479,64.651,59.3168017611199,5.58816952959298,12.7420695476279
49774409374.4538,4.10196733474731,1.61013722,-0.448246777057648,-0.531090378761292,-0.394902527332306,65.386,61.4154459245879,5.17476629301493,11.6038183154685
53274884532.7886,4.4305100440979,1.57794666,-0.570162177085876,-0.487049072980881,-0.469080984592438,65.999,63.5211469857756,5.31871605228931,11.02160765429
57003712892.0858,3.69953989982605,1.56340349,-0.580516219139099,-0.47571074962616,-0.572451293468475,66.535,65.5796376157146,3.49445848856181,10.403843638865
61026731925.9213,3.59683632850647,1.56885314,-0.388441443443298,-0.423007667064667,-0.573558688163757,66.989,67.5915319485211,3.4642805799902,9.93576990701293
66068737786.0639,3.23097252845764,1.60523546,-0.480818122625351,-0.408919662237167,-0.616245627403259,66.408,69.6596500338677,3.29029062798325,5.26089899313518
126392224253.794,5.25345993041992,1.71153057,0.454958707094193,-0.230174466967583,0.57901805639267,72.316,123.444582982638,1.59196917460972,23.2043605246695
134300904400.022,3.86491990089417,2.07636881,0.506276667118073,-0.338848352432251,0.386922985315323,72.93,125.707255965081,0.697308976625449,23.9097754959317
152280615245.887,3.72561001777649,2.04556918,-0.145084381103516,-0.196023553609848,0.153711155056953,73.155,126.79237409227,1.8043499463572,22.3056243582156
172895685154.658,4.03088998794556,2.01255655,-0.717405676841736,-0.246132239699364,0.06238729134202,73.08,127.838019926011,2.75914926231081,24.3599195261197
189318408468.595,3.93859004974365,2.013062,-0.870126605033875,-0.206432834267616,-0.0075570750050246,73.82,128.836657597526,4.54036919634535,24.6799190728199
221758296021.621,4.05038022994995,2.2303164,-1.13020014762878,-0.41343030333519,-0.0693550705909729,74.938,129.811750083188,4.63747436011765,25.8052893743469
262942621455.053,3.60314989089966,2.41405702,-1.11284792423248,-0.40017232298851,-0.137440487742424,75.187,130.804584157059,2.24154095286802,25.9315700218861
291382982430.951,3.50850009918213,2.60726309,-1.27209329605103,-0.440627247095108,-0.159740418195724,75.492,131.786175106187,5.46848949649846,27.1622039625307
281710630187.319,3.86193990707397,2.64681911,-1.42447113990784,-0.3320132791996,-0.260052651166916,75.842,132.736311143299,-0.845716092316721,22.9433574343757
341104766329.17,3.5084400177002,2.50096011,-1.44278836250305,-0.360339462757111,-0.233622625470161,76.131,133.630505588287,3.24758842443723,22.1847074129879
370818739623.622,4.80555009841919,2.72706866,-1.13353371620178,-0.353244036436081,-0.229752525687218,76.421,134.496361251933,3.80879058139644,23.6347272324486
397558325278.579,3.59691834449768,2.68024039,-1.21663069725037,-0.397404074668884,-0.172369107604027,76.772,135.365779326274,3.01489950334984,23.189744879331
420333654592.547,3.82439851760864,2.62275028,-1.31168270111084,-0.372476398944855,-0.139015212655067,77.083,136.19096478694,2.18488618530687,24.3156481890843
407339040197.651,3.91917753219604,2.78856063,-0.906386315822601,-0.480519980192184,-0.220252081751823,77.415,136.939347021864,1.89514181898771,23.859108093106
401296238228.084,3.86397624015808,2.74870157,-0.995044946670532,-0.555550456047058,-0.188147738575935,77.717,137.592039382254,-0.900424963291569,25.0688760652522
413366349747.508,3.76761746406555,2.85139871,-0.991300225257874,-0.451497614383698,-0.0281623397022486,78.049,138.2039910744,0.188149704448234,25.9570852704813
456356813536.764,3.46532154083252,2.7754643,-0.754879355430603,-0.445774883031845,0.0136582739651203,78.394,138.773908277711,0.665631893135015,25.7764263969582
506754208404.485,3.19769406318665,2.74278641,-0.799434542655945,-0.458018720149994,-0.0040775607340037,78.662,139.223320088473,1.06389754183033,26.1295784606654
543976691793.886,3.02221417427063,2.78445148,-0.49142050743103,-0.471759527921677,0.0885664150118828,78.975,139.57557008358,0.706728601314221,25.3746401138905
500457264955.763,3.1531708240509,3.06738973,-0.578276574611664,-0.483637541532516,0.109724149107933,79.274,139.90421421441,-0.845937147357041,15.2786892435247
648523600.0,8.67057037353516,3.39832354,-0.798321664333344,-0.65031909942627,-1.05070447921753,64.329,70.1463349024882,9.06423621948939,82.3416454271045
726937800.0,12.9034595489502,3.24565578,-0.565601110458374,-0.803566515445709,-1.20296549797058,64.854,71.6570275722932,0.669681185965444,120.554483985614
881909300.0,11.1076097488403,3.28824806,-0.467514544725418,-0.754676282405853,-1.18515872955322,65.304,73.2001344989913,6.76597680236483,125.082691349317
1042534600.0,10.1947298049927,3.56822348,-0.462352424860001,-0.824016511440277,-1.1867653131485,65.697,74.8470746469401,13.4998402385771,147.346188579686
1160555000.0,7.16674470901489,4.14897776,-0.284831136465073,-0.743892967700958,-1.14376664161682,66.081,76.5081371889711,11.8003096701544,91.2227290263434
1395727400.0,5.68140316009521,4.44555855,-0.384680241346359,-0.693943500518799,-1.2126704454422,66.44,78.1139878950908,10.9872344156476,41.438578863775
1447535200.0,7.66009426116943,4.1271596,-0.179694876074791,-0.529522895812988,-1.11254811286926,66.787,79.6792199058507,0.848838206293387,36.3322835152203
1595205100.0,6.29548788070679,4.40652466,-0.271709710359573,-0.546577632427216,-1.13323724269867,67.137,81.0903160726294,0.646148614181249,46.3701251627553
1652603700.0,6.01923704147339,3.42337966,-0.017668042331934,-0.537286937236786,-1.17557942867279,67.446,82.3511768661735,-1.46984287886469,41.3708440807678
1598208400.0,5.2086181640625,4.40407133,0.0663820803165436,-0.566189467906952,-1.17624771595001,67.745,83.6069266980498,0.52297668038404,33.4620198932194
1566157200.0,4.88148260116577,3.88305092,0.233176738023758,-0.505638003349304,-1.13863778114319,68.017,84.8584398117014,2.29424307036253,34.7232666695096
2027034000.0,4.17656230926514,3.43519258,0.243016809225082,-0.400570154190063,-1.12843763828278,68.268,86.1088096839274,0.958812739702808,30.015232187472
1491891156.27182,2.88529992103577,0.29096901,-0.290849715471268,-0.75189882516861,-0.649043917655945,54.742,92.0763927192499,1.86260595463066,12.0575374704576
1706698033.01876,2.56633996963501,0.34117612,0.0573869608342648,-0.758069574832916,-0.830014586448669,55.311,97.1049457620886,3.05981857535869,14.0218538074818
