country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides,year
Jordan,2021-01-01,11.5210487195081,1.09804716534901,88794.0,,18.7196736806636,0.0268349554389715,0.163320854306221,99.9,,,,,125.552154424849,1.34609377243118,4.70847117445251,,,,,,0.195509046316147,0.232862934470177,,,,76.3116666666667,85.999997,,4.81123191507576,46296100140.8451,-0.315793395042419,0.212381526827812,0.182648703455925,0.157063707709312,0.1343132853508,0.206776097416878,3.22043991088867,,,,21.95,3.868,74.256,11148278.0,933557.0,-0.790810167789459,0.127789452672005,1.02257949714653,2021
Kazakhstan,2008-01-01,78.1017890876764,1.14721220876394,2699700.0,250.0,11.6240655886971,-0.980641484260559,0.128063887357712,100.0,1.15,4658.57189779157,242038.0,314334.1282,5.84395969922584,17.1398997772072,,,0.216539993882179,,,,-0.524131655693054,0.209717556834221,,,,,11.0,,1.15466850608291,133441648851.982,0.626638472080231,0.241307944059372,-0.926385998725891,0.139997184276581,-0.294380694627762,0.18196776509285,2.58945989608765,2.26626062,,28.5,22.75,9.74,67.11,15776938.0,6834254.0,-1.09226036071777,0.12562882900238,11.156719682386,2008
Kazakhstan,2021-01-01,79.1924658295366,1.29048383153684,2699700.0,,7.08711967488453,-0.25915989279747,0.155538767576218,100.0,,,,,7.03818498351669,8.04232062780276,,,0.130229994654655,22.4120405815457,9.44711136309549,17.1165193502456,0.0303977727890015,0.232862934470177,,,,78.3191666666667,90.9239507,,0.819281683646492,197112255360.612,-0.231327518820763,0.212381526827812,-0.508473932743073,0.142675384879112,0.077017717063427,0.206776097416878,4.38569402694702,,,29.2,23.5,9.61,70.23,19000988.0,8014427.0,-1.13098561763763,0.127789452672005,,2021
Kenya,2008-01-01,47.5893453280388,6.47522577924588,569140.0,630.0,14.4461300236943,-1.06836628913879,0.150314226746559,30.2800559997559,79.87,141.016531164309,10411.7,57644.9151,68.8528218013143,26.2398166445063,-0.984996972294333,6.31399771063663,,,,,-0.624475121498108,0.183036118745804,,,,,5.2,,1.61585029427424,35895153327.8497,-1.39361536502838,0.246047765016556,-0.999996304512024,0.137770161032677,-0.277211368083954,0.155642911791801,,1.15410376,,,37.546,8.087,59.614,39186895.0,30252283.0,-0.282543808221817,0.108597740530968,3.10098571347622,2008
Kenya,2021-01-01,48.6874934111115,6.34481849808483,569140.0,,8.23605904501549,-0.735883414745331,0.147376239299774,76.5424499511719,,,,,93.1328214499069,6.11090916378171,7.42758100514372,5.12408168008403,,,13.2648648617998,20.7062959258039,-0.324745863676071,0.19828474521637,,,,66.0616666666667,28.75752799,,1.07091960171957,109703658904.994,-1.03241419792175,0.234690770506859,-0.421999156475067,0.142813980579376,-0.460586369037628,0.16310703754425,4.59009981155396,,,38.7,27.685,8.056,61.427,53005614.0,37902724.0,-0.363395392894745,0.120299786329269,5.27491295544657,2021
Kiribati,2008-01-01,41.9753086419753,1.45679012345679,810.0,,41.8875346504397,0.0412433929741383,0.327212035655975,69.4366073608398,49.74,,64.0,87.767433,128.353086419753,13.6653995252441,,,,,,,-0.69921886920929,0.326600551605225,,,,,7.0,,,141045213.047045,1.33847212791443,0.350017130374908,0.399890422821045,0.227027013897896,-1.17250311374664,0.231026411056519,,10.5,,,30.398,7.102,64.834,103966.0,56447.0,0.748063683509827,0.22661167383194,6.73297039416732,2008
Kiribati,2021-01-01,41.9753086419753,1.45679012345679,810.0,,25.5260593997467,0.281765639781952,0.320136547088623,92.8336334228516,42.8,,,,159.103703703704,2.05361676773907,,,,,27.3755665478548,105.421610927723,0.0944074466824532,0.422974407672882,,,,42.6791666666667,53.6270365,,,227610079.145208,1.13891088962555,0.293428242206573,0.88403844833374,0.372372329235077,-0.384524792432785,0.325010359287262,15.5851249694824,,,,27.207,6.236,67.417,128874.0,56273.0,1.12388205528259,0.24368542432785,,2021
"Korea, Dem. People's Rep.",2008-01-01,22.0081388588988,52.1954156631509,120410.0,1054.0,,-1.51846635341644,0.235175535082817,,10.2,798.437307345889,72831.5,92865.68162,203.214409102234,,,,,,,,-2.02107429504395,0.293897032737732,,,,,0.0,,,,0.524418473243713,0.325011342763901,-1.23535180091858,0.228993877768517,-2.18588447570801,0.230051308870316,,,,,13.983,9.338,68.958,24469047.0,9777831.0,-2.22634243965149,0.141998142004013,,2008
"Korea, Dem. People's Rep.",2021-01-01,21.5513661656009,49.903330288182,120410.0,,,-1.62223398685455,0.209485873579979,52.6305618286133,,,,,215.695614982144,,,,,,,,-1.58492517471313,0.29643127322197,,,,,,,,,-0.477292448282242,0.239949867129326,-1.6346629858017,0.185875117778778,-2.34278678894043,0.245865404605865,,,,,13.24,9.313,73.284,25971909.0,9702586.0,-2.06180953979492,0.137932136654854,,2021
"Korea, Rep.",2008-01-01,18.733890091762,66.0356737808021,96990.0,1274.0,17.9885880465277,0.425825089216232,0.142471238970757,100.0,1.06,8772.28746321352,514924.5,579146.0193,505.770780492834,4.67389655533408,4.2226851837321,,2.9888699054718,,14.495199990643,18.317231472605,0.994486927986145,0.216390177607536,,,,,81.0,,2.48940276894302,1047339010225.25,0.420968681573868,0.241307944059372,0.860504567623138,0.155461519956589,0.725823581218719,0.20428965985775,,3.09052038,,32.3,9.4,5.0,79.5170731707317,49054708.0,8960824.0,0.657143592834473,0.133222326636314,0.887677621337194,2008
"Korea, Rep.",2021-01-01,16.4241803278689,64.3135245901639,97600.0,,13.4832474125565,0.733705759048462,0.153155535459518,100.0,,,,,530.172909836066,2.49833333333339,0.117975152059719,,4.93011999130249,48.955278643504,16.7347339402527,30.4912143759034,1.36732113361359,0.232862934470177,,,,88.1008333333333,97.57132662,,2.80900611973598,1818432106880.04,0.62952595949173,0.212381526827812,1.09629344940186,0.157063707709312,1.09228515625,0.206776097416878,,,,,5.1,6.2,83.5268292682927,51744876.0,9617303.0,0.93204939365387,0.127789452672005,0.520932425050992,2021
Kosovo,2008-01-01,,,,,19.8863617856952,-0.648774087429047,0.185960084199905,,,2644.52612850188,,,,9.35041764658187,,,,,,,-0.239731281995773,0.53279185295105,,,,,,,0.0163027941392356,5181776768.71247,1.01208281517029,0.660762906074524,-0.627310276031494,0.295059740543365,0.0322822406888008,0.405368328094482,,,,,19.859,4.596,77.392,1747383.0,,-0.313796252012253,0.170489296317101,6.26604634656227,2008
Kosovo,2021-01-01,,,,,34.8204801197441,-0.34126940369606,0.170497179031372,,,,,,,3.35369139207963,,,,,,,-0.257235944271088,0.290525585412979,,,,,,,0.845928815212092,9412034299.23122,-0.113625250756741,0.24306446313858,-0.300333023071289,0.150671124458313,-0.288337767124176,0.224507555365562,,,,,11.143,7.22,76.806,1786038.0,,-0.0837725549936295,0.131391286849976,,2021
Kuwait,2008-01-01,8.47362514029181,0.335016835016835,17820.0,121.0,18.8197210232418,0.412061005830765,0.170426100492477,100.0,0.0,17063.8228847989,75847.1,103274.8605,148.761503928171,10.5827097865144,-9.31204874289532,,0.0855100005865097,,,,-0.0328413285315037,0.23036116361618,,,,,42.0,,3.00607272121515,147379737229.753,0.501767992973328,0.246047765016556,0.580513060092926,0.163432285189629,0.174718603491783,0.214288800954819,,1.50249875,,,21.7,1.997,77.145,2650930.0,0.0,-0.54338139295578,0.132217422127724,1.43345893074149,2008
Kuwait,2021-01-01,8.41750841750842,0.350729517396184,17820.0,,21.6862984535286,-0.0562744364142418,0.198765486478806,100.0,,,,,238.502469135802,3.42362947609188,-17.8751733819377,,,,,,-0.0731539651751518,0.258666574954987,,,,70.2254166666667,99.7,,6.59030254506636,137384258875.558,0.26298251748085,0.239949867129326,0.240280911326408,0.177801787853241,0.160742253065109,0.241615727543831,,,,,10.41,2.906,78.673,4250114.0,0.0,-0.704744577407837,0.137932136654854,,2021
Kyrgyz Republic,2008-01-01,55.9290928050052,6.36039624608968,191800.0,533.0,33.3915735422918,-1.23223948478699,0.143653586506844,99.51,22.04,1378.72036399872,7441.5,12741.87634,27.7304483837331,24.5201024234102,3.01911802459693,11.1279418129342,0.190170004963875,,,,-0.79922616481781,0.219820663332939,,,,,15.7,,1.18919890963387,5139958909.17936,-0.567302405834198,0.276413589715958,-1.38291394710541,0.147287800908089,-0.350435882806778,0.170578956604004,5.91318988800049,2.89586782,,31.5,23.9,7.1,68.4512195121951,5318700.0,3441997.0,-1.09176480770111,0.134323835372925,7.93534652630682,2008
Kyrgyz Republic,2021-01-01,54.0464025026069,6.95318039624609,191800.0,,13.639979735718,-1.14971888065338,0.156975924968719,99.6737289428711,,,,,35.3149113660063,11.9050398185144,0.543018694252275,9.54224383179183,0.0751499980688095,56.3623694600643,16.4912602816795,23.4050916041465,-0.776597917079926,0.257347792387009,,,,80.4541666666667,77.92035931,,1.5607751592689,9249133946.26531,-0.467156112194061,0.222725629806519,-1.09884703159332,0.144877970218658,-0.625227749347687,0.202462330460548,6.53140163421631,,,28.8,22.4,5.8,71.9,6773400.0,4257353.0,-0.590770304203033,0.131396681070328,,2021
Lao PDR,2008-01-01,9.11611785095321,73.8188908145581,230800.0,1834.0,9.35534912517654,-1.20606291294098,0.196816027164459,66.0,69.27,,2048.2,10604.53669,26.5851863084922,7.62880887577516,13.9041609220754,11.7441666666667,,,,,-0.892137885093689,0.239703103899956,,,,,3.55,,0.273820907156906,5446434031.67898,0.01727613247931,0.285063475370407,-0.874180316925049,0.16812264919281,-1.13619911670685,0.183731079101563,2.27854990959167,0.51332533,,,28.313,8.539,62.603,6135861.0,4363027.0,-1.70953750610352,0.124879203736782,,2008
Lao PDR,2021-01-01,8.7998266897747,71.7547660311958,230800.0,,2.00451097670772,-1.0548460483551,0.189656391739845,100.0,50.01,,,,32.1709575389948,3.75562036658877,,,,,,,-0.615879833698273,0.257347792387009,,,,59.8470833333334,62.0,,,18827148528.9934,0.712418019771576,0.248921230435371,-0.663793444633484,0.171211957931519,-0.908926069736481,0.218763053417206,1.85949182510376,,,,21.973,6.613,68.061,7425057.0,4682315.0,-1.6781542301178,0.142363309860229,,2021
Late-demographic dividend,2008-01-01,34.4287529325911,39.3986123086604,44524344.887,,11.4083053965976,,,97.9972502618388,15.1033008021706,2655.55036267167,11378270.63,15081122.369254,48.4239851360399,8.95598705177784,,,1.09720176751856,,12.2062948313757,,,,,,,,25.747295906447,,2.02560266639059,11663554908026.1,,,,,,,4.1646499633789,2.69340223860573,,,13.2915459380053,7.45784184183408,73.9210356683671,2156046215.0,1005988045.0,,,,2008
Late-demographic dividend,2021-01-01,34.4211557092925,39.5482954336414,44521646.0,,9.33553631964558,,,99.413293477857,,,,,52.1680282440591,3.45934352504318,,,2.20338176371332,,10.1944506165026,,,,,,25.5535714285714,,76.6878024113947,,1.83478816150128,26841170398812.4,,,,,,,4.08315861225128,,,,9.5220772711538,8.21018939215775,76.3399634797957,2322606486.0,815740136.0,,,,2021
Latin America & Caribbean,2008-01-01,33.4748574590051,48.4596279713463,20041252.0,,6.46433767207133,,,95.2341201547815,29.1493251123858,1918.95575580631,1508544.09,3091347.261656,28.7599886474158,8.10810810810782,,,0.671372937181997,,,,,,,,,,26.5418650022178,,1.28912668405204,4643116909844.47,,,,,,,4.82006978988647,3.32392959043591,,,18.8397126159479,6.01199010776247,73.2878272128666,576386180.0,126739444.0,,,,2008
Latin America & Caribbean,2021-01-01,32.9573955468781,46.3898778438244,20038201.0,,7.45785871778879,,,98.2593156525575,,,,,32.6865984626065,3.8780544241113,,,,69.8723248904021,14.0140593872138,27.5134542388833,,,,,61.5769230769231,,76.158222967072,,1.17435511320718,5553340649720.43,,,,,,,3.74731349945068,,,,14.7786666342484,8.42724722973563,72.1474343340309,654980630.0,121971004.0,,,19.5,2021
Latin America & Caribbean (IDA & IBRD),2008-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008
Latin America & Caribbean (excluding high income),2008-01-01,34.3133117272167,49.1003701278254,17942450.0,,5.88394543088554,,,94.9408303711606,30.4836364894718,1796.23898839778,1248527.39,2491277.588052,28.856671691993,10.0662418245849,,,0.73352663587848,,,,,,,,,,25.9729285503837,,1.18794112342338,3932031090439.41,,,,,,,4.84440994262695,3.40098506290916,,,18.9164954772612,6.01858016720968,73.1039404243174,517759389.0,117936951.0,,,,2008
Latin America & Caribbean (excluding high income),2021-01-01,34.0443782554364,46.7747336352783,17939031.0,,6.77812047126366,,,98.1208708302275,,,,,33.0287312620174,4.26635754479805,,,,69.8276997392661,13.7824694237544,27.4530613317219,,,,,52.0416666666667,,75.5926170817201,,1.1097830684621,4665360652347.6,,,,,,,3.86040675640106,,,,14.8870478556855,8.46460206506584,71.907356144081,592503434.0,112820271.0,,,,2021
Latin America & the Caribbean (IDA & IBRD countries),2008-01-01,33.3478420209834,48.5756531003485,19913632.0,,6.29976078970108,,,95.150322377714,29.4883530230679,1929.70751773147,1478196.79,3043816.379385,28.1308219916889,8.55818233513537,,,0.673653840396502,,,,,,,,,,26.7107845204034,,1.28912668405204,4460896971421.85,,,,,,,4.63908982276917,3.23862414201713,,,19.0570895979318,5.95742295228547,73.1711254446773,560186837.0,123509835.0,,,,2008
Latin America & the Caribbean (IDA & IBRD countries),2021-01-01,32.832355467942,46.4661287451175,19912693.0,,7.20811146066135,,,98.2163099262589,,,,,32.0995605667199,4.26105127422813,,,,69.8276997392661,14.0141284559109,27.5171558916166,,,,,61.5769230769231,,76.1885256148171,,1.17435511320718,5281323492901.43,,,,,,,3.74731349945068,,,,14.9352555415721,8.31576487512033,72.0749025193054,639188695.0,118845266.0,,,,2021
Latvia,2008-01-01,29.3281051633535,53.7691998650104,62227.0,667.0,24.243531740545,0.230154260993004,0.148424655199051,99.6740493774414,33.71,3213.1214400075,8105.9,12493.79279,34.9899882687579,15.4023191064986,,,0.577199995517731,,20.6825000315135,42.0206384825496,0.521047174930573,0.235601186752319,,,,,63.41,,1.62264137558566,35854274228.9139,0.203508123755455,0.263591170310974,0.777326226234436,0.157151907682419,0.966387450695038,0.203894302248955,5.36644983291626,3.36912656,,37.2,11.2,14.2,72.419512195122,2177322.0,700357.0,0.780786275863647,0.136942595243454,,2008
Latvia,2021-01-01,31.6567571910654,54.8716053350474,62230.0,,26.7695960785481,0.72086238861084,0.146737322211266,100.0,,,,,30.2826610959344,3.27582937431156,,,0.740920007228851,,21.9226939135674,52.333706514052,0.834164917469025,0.21619725227356,,,,87.14625,91.17964988,,2.06553307283479,39443126174.4335,0.673323035240173,0.22979348897934,0.950110793113709,0.140545859932899,1.21610343456268,0.206776097416878,5.70073890686035,,,34.3,9.2,18.4,73.2829268292683,1884490.0,595103.0,0.896955788135529,0.10343611985445,3.04175367238392,2021
Least developed countries: UN classification,2008-01-01,38.6757933294974,28.6237244784028,20273863.89,,13.157064684528,,,30.6742390355653,78.2102707156879,146.313990642487,179175.182288,1213561.357455,39.6543847962077,11.3051098827019,,,,,,,,,,,,,1.89092881896882,,2.36563543683862,612309699342.337,,,,,,,2.75020003318786,1.18132963549435,,,35.6730648667861,9.81715249145715,59.5070406180055,803947600.0,575087815.0,,,,2008
Least developed countries: UN classification,2021-01-01,40.3034639450323,26.0480456104234,20398133.094,,8.25693616638383,,,56.2191633716595,,,,,53.8672375033774,4.18621506523573,,,,,,,,,,,21.121875,,29.7547850211468,,1.37539811126399,1265336288798.07,,,,,,,3.11079275608063,,,,31.3286669641375,7.60268850822305,64.2104904857692,1098791080.0,711322035.0,,,,2021
Lebanon,2008-01-01,64.8093841642229,13.4424242424242,10230.0,661.0,106.783869525442,-0.858251392841339,0.17534239590168,99.9,5.4,2495.08297813268,18646.0,22677.60272,477.772531769306,,2.2605863711327,4.7575,,,16.4183940002292,30.5491605950214,-0.323701977729797,0.243006125092506,,,,,22.53,,4.00131449104104,29118916105.4726,-1.87660884857178,0.2520891726017,-0.606169164180756,0.165832430124283,-0.338716268539429,0.207291856408119,2.01479005813599,3.07543588,,,17.143,4.026,77.584,4887613.0,633337.0,-0.422118216753006,0.126411125063896,3.74415895857548,2008
Lebanon,2021-01-01,66.4027370478983,14.069403714565,10230.0,,45.7712031268695,-1.24803817272186,0.170879259705544,100.0,,,,,546.689247311828,154.756096023393,,,,,5.68479554564454,6.29571108447612,-1.31169736385345,0.258666574954987,,,,59.9133333333333,86.58903046,,3.36622246400457,23131941556.7843,-1.48194456100464,0.234690770506859,-1.09135901927948,0.165357023477554,-0.905129551887512,0.220166966319084,,,,,14.948,8.271,75.047,5592631.0,609988.0,-0.627343535423279,0.130445644259453,,2021
Lesotho,2008-01-01,77.7997364953887,1.13702239789196,30360.0,788.0,25.5943764462054,0.0618668384850025,0.174287810921669,16.012243270874,54.99,,2007.4,3759.410411,65.7119235836627,10.7156661309681,-0.456542828028628,6.4415194444444,,37.5171853858454,38.2585681601236,46.4898542993369,-0.463723570108414,0.197748616337776,,,,,3.58,,1.547920805645,1766902709.19935,-0.20475609600544,0.303831338882446,-0.246367320418358,0.151874408125877,-0.670076966285706,0.162006080150604,12.3295202255249,4.36957884,,,29.42,20.417,43.566,1995014.0,1520280.0,-0.066223256289959,0.140747919678688,37.6939805169238,2008
Lesotho,2021-01-01,80.1383399209486,1.13702239789196,30360.0,,18.2789381215376,-0.346612542867661,0.174070611596107,50.3774719238281,32.29,,,,75.1467061923584,6.04774591950676,8.06275877174708,4.82175,,,32.7299437335111,39.1331656669782,-0.948357462882996,0.205436632037163,,,,57.1258333333333,47.98299869,,1.56061124415555,2348771013.21241,-0.213269129395485,0.248921230435371,-0.429848790168762,0.153187453746796,-0.757836818695068,0.179125770926476,7.50747919082642,,,,26.107,14.186,53.062,2281454.0,1608881.0,-0.0135455802083015,0.128630742430687,,2021
Liberia,2008-01-01,16.6862728405316,82.8546511627907,96320.0,2391.0,111.282998686593,-0.791121184825897,0.204151839017868,1.28270936012268,91.84,,540.16,1097.349398,39.2845411129568,17.489448642993,-2.49587309434251,,,,9.84155938586327,,-1.21804714202881,0.231677234172821,,,,,0.53,,0.497952236031321,1726000000.0,-1.28312230110168,0.292073458433151,-1.10597169399261,0.193229898810387,-1.27424573898315,0.184477761387825,1.70166003704071,1.36923027,,,39.876,10.421,58.772,3783887.0,2002130.0,-0.184938192367554,0.126579716801643,4.67772892296613,2008
Liberia,2021-01-01,19.9651162790698,78.7705564784053,96320.0,,15.9891251270847,-0.939240753650665,0.151590511202812,29.8482437133789,92.94,,,,53.9183554817276,,,,,,,,-1.41038012504578,0.209610164165497,,,,63.19125,33.63315905,,0.998322660417257,3509000000.0,-0.286361515522003,0.216229736804962,-0.942568838596344,0.146503642201424,-0.963078558444977,0.164395838975906,2.53214001655579,,,,31.287,8.838,60.747,5193416.0,2463081.0,-0.0175244212150574,0.118285432457924,,2021
Libya,2008-01-01,8.74376257430919,0.123327687918433,1759540.0,56.0,5.24952275158108,-0.975061655044556,0.193261414766312,85.1393280029297,2.78,3070.46626966606,53275.9,122299.6365,3.5397717585278,10.3607288954998,-14.3153031027785,,,,,,-1.13178610801697,0.237896755337715,,,,,9.0,,1.48985108130425,86710739535.8756,0.808881163597107,0.263591170310974,-0.823480367660522,0.174402758479118,-1.09222114086151,0.221016868948936,,1.78327763,,,23.391,4.42,72.269,6228370.0,1393162.0,-1.94149112701416,0.116577051579952,,2008
Libya,2021-01-01,8.72387101174171,0.123327687918433,1759540.0,,21.4380348644993,-1.58449482917786,0.203670725226402,70.2104797363281,,,,,3.82786239585346,2.86833027751019,,,,,,,-1.74746489524841,0.247155651450157,,,,22.71625,,,,39798423941.0335,-2.30834579467773,0.239949867129326,-1.80397236347198,0.17896594107151,-1.9674654006958,0.262232899665833,,,,,17.828,6.018,71.911,6735277.0,1280107.0,-1.46046459674835,0.126620605587959,,2021
Liechtenstein,2008-01-01,37.4375,41.87125,160.0,,,1.17518770694733,0.371941596269608,100.0,52.96,,219.535867,232.916596,221.25625,,,,,,,,1.78588843345642,0.451515167951584,,,,,70.0,,,5081479840.08716,1.33847212791443,0.350017130374908,1.42050349712372,0.332282036542892,1.39858841896057,0.381994009017944,2.04836988449097,,,,9.9,5.8,82.6829268292683,35401.0,30242.0,1.3171306848526,0.22661167383194,2.8248188584907,2008
Liechtenstein,2021-01-01,32.3125,41.875,160.0,,,1.66537773609161,0.30851623415947,100.0,55.31,,,,243.99375,,,,,,,,1.46519196033478,0.362440079450607,,,,,95.56937637,,,7710380085.92257,1.59549152851105,0.248921230435371,1.70454776287079,0.201318979263306,1.52809131145477,0.379181206226349,,,,,9.6,6.9,84.4024390243902,39039.0,33390.0,1.32937872409821,0.177605614066124,5.12301643207521,2021
Lithuania,2008-01-01,42.6342241723175,34.1443956920622,62675.0,656.0,19.5257648455389,0.112552218139172,0.128898233175278,99.4412460327148,18.34,3733.62649539699,13066.4,24087.47404,51.0288153171121,10.9258856241655,,,0.78931999206543,14.7688796841721,20.4820339162195,34.4691209604683,0.561739921569824,0.216038808226585,,,,,55.22,,1.13160855191207,47797551587.8823,0.746765077114105,0.241307944059372,0.684017598628998,0.141639083623886,1.04217767715454,0.190540879964828,4.83990001678467,4.45161343,,35.7,9.9,13.7,71.8121951219512,3198231.0,1060278.0,0.849656224250793,0.131548568606377,9.242094016597,2008
Lithuania,2021-01-01,46.9222168982591,35.1807490816164,62610.0,,38.3692416866043,0.824829578399658,0.146737322211266,100.0,,,,,44.7346909439387,4.68354420903453,,,1.11074995994568,48.6270193156438,21.2707093741651,35.2015746561761,1.0187371969223,0.21619725227356,,,,88.2720833333333,86.93054425,,1.96692451680381,66798933785.7702,0.809718430042267,0.22979348897934,1.07493472099304,0.140545859932899,1.2701860666275,0.206776097416878,4.84267044067383,,,36.7,8.3,17.0,74.3390243902439,2800839.0,889294.0,1.03086280822754,0.10343611985445,2.58374704685787,2021
Low & middle income,2008-01-01,37.2666633720257,32.2962772023346,93502206.777,,9.41725857840248,,,79.2211210495469,23.4360628220584,1456.6020164785,15953145.392288,23896273.998667,59.9889360833754,10.4455579446554,,,0.964429301152758,,12.0522674975544,,,,,,,,13.5670560247111,,1.88681165400019,17286652530726.6,,,,,,,3.85946500301361,2.29923055562083,,,22.0670486776893,7.98188324752536,68.0694512944647,5609097906.0,3110545756.0,,,,2008
Low & middle income,2021-01-01,37.717996270384,31.4803685737627,93629196.564,,6.83726996700425,,,89.8014797074553,,,,,70.6920224982996,4.22278962033221,,,,,10.8882108418045,,,,,,23.8153846153846,,57.8136939662694,,1.72742534947473,36577654820988.3,,,,,,,3.6913800239563,,,,18.2932847175743,8.48416895149803,69.7185016131564,6618837270.0,3198703003.0,,,,2021
Low income,2008-01-01,40.3195894726429,22.0762927994295,14620425.89,,8.04659039774903,,,23.1131120751516,77.008538284632,,211118.762288,876132.664452,33.0114037464609,11.6779827154953,,,,,,,,,,,,,2.11975597008506,,3.19974484481759,514563539383.999,,,,,,,2.72311997413635,1.36646571587406,,,39.6892743848115,10.3372514240519,58.5034576101922,482640782.0,340972571.0,,,,2008
Low income,2021-01-01,41.9890588916408,20.150541691574,14745302.094,,11.4042890256492,,,44.8097550185129,,,,,46.4724314653977,5.03580768165321,,,,,,,,,,,18.7842105263158,,19.9856952136064,,1.31726069118904,465047139991.8,,,,,,,3.94350361824036,,,,34.6763679392148,7.96338277301322,62.4961095080066,685250041.0,451963211.0,,,10.5,2021
Lower middle income,2008-01-01,41.3174889152473,25.3944024476128,24017642.087,,14.7445695365718,,,71.5964040648942,36.6655281951869,629.513404986722,3426922.47,6114741.67019,108.113773142014,11.5810751748252,,,,,12.1520455290834,18.9201833299376,,,,,,,6.69100447124227,,2.27864398983498,3782293203145.03,,,,,,,3.91375994682312,1.36944774262696,,,25.6133457986349,8.10409169918465,65.1048615451863,2596637908.0,1662291702.0,,,,2008
Lower middle income,2021-01-01,42.0583801005451,24.2524554097892,24014688.0,,10.6060699903586,,,91.1284906964302,,,,,131.480466246324,4.92841396948968,,,,,,,,,,,21.2775,,49.0122054671253,,2.15526167387095,7595602780154.06,,,,,,,3.37276005744934,,,,21.0481783158822,8.65116555643074,66.9121239285529,3157462375.0,1837533057.0,,,4.5,2021
Luxembourg,2008-01-01,50.8844573230891,34.2984548215937,2574.46,934.0,180.846010830249,1.9571373462677,0.197029829025269,100.0,3.96,15937.7877826665,11022.5,12032.55031,189.806794434561,3.40187963025571,,,1.54663002490997,,23.5557107740178,34.6285196495168,1.61668634414673,0.23621729016304,,,,,82.23,,0.364912794964823,58844277701.5258,1.51193952560425,0.257788091897964,1.78934144973755,0.173296168446541,1.65803468227386,0.239074289798737,4.32691144943237,5.46154928,,32.6,11.5,7.4,80.5390243902439,488650.0,59615.0,1.54557907581329,0.169332340359688,1.63721219600295,2008
Luxembourg,2021-01-01,51.5879058132579,34.4538272103664,2574.46,,327.166162351816,1.84118163585663,0.162209302186966,100.0,,,,,248.62068161867,2.52692009066166,,,1.04215002059937,,26.1142778015629,39.3827243070356,1.67903685569763,0.227233394980431,,,,88.4133333333333,98.66086333,,0.471678356636088,85584105993.8746,1.1939195394516,0.22979348897934,1.74802362918854,0.157173991203308,1.90669333934784,0.231103107333183,4.63915252685547,4.67554569,,32.7,10.5,7.0,82.7487804878049,640064.0,53305.0,1.49592709541321,0.110341459512711,0.625663790177391,2021
"Macao SAR, China",2008-01-01,,,29.2,,82.1533921982227,0.431776791810989,0.268526643514633,100.0,4.66,,,,18117.7397260274,8.61101858637011,-4.2212516913025,,0.101060003042221,,30.2359136404628,13.6848909715724,1.01344287395477,0.451515167951584,,,,,49.24,,,21027018332.6663,0.479434996843338,0.332146733999252,0.457685977220535,0.281370937824249,1.02743172645569,0.329589158296585,2.1964099407196,,,,8.383,3.577,82.893,529038.0,0.0,0.0831067636609077,0.511172235012054,0.756088640051716,2008
"Macao SAR, China",2021-01-01,,,33.0,,72.7458850146087,0.815776765346527,0.252796709537506,100.0,13.54,,,,20806.2727272727,0.0264543647054816,6.19343576057212,,0.383659988641739,,19.308126699495,31.413478724442,1.08404016494751,0.362440079450607,,,,,88.46810492,,,30969334705.0515,1.02887463569641,0.329963147640228,0.780774712562561,0.199872955679893,1.77781021595001,0.379181206226349,5.25031995773315,,,,10.114,4.111,85.399,686607.0,0.0,-0.534086644649506,0.25033700466156,0.436931170232753,2021
Madagascar,2008-01-01,70.3219039103071,21.7624204697871,581540.0,1513.0,26.9212246710028,-0.266752243041992,0.153502807021141,18.2606925964356,86.39,,1780.34,26781.68571,35.2746139560477,9.29650839381066,33.9705614852236,35.1858333333333,0.117640003561974,,11.3914508381925,9.47684987595102,-0.684332251548767,0.183036118745804,,,,,1.65,,0.962892092840992,10725137723.6549,-0.469336181879044,0.246047765016556,-0.455655753612518,0.140631094574928,-0.373598515987396,0.155642911791801,2.55433988571167,1.39414191,,,37.05,8.066,62.142,20513599.0,14222078.0,-0.326152890920639,0.127567291259766,,2008
