country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides,GDP per capita
Brunei Darussalam,2000-01-01,2.27703984819734,75.3320683111954,5270.0,2722.0,,0.352338552474976,0.423073261976242,100.0,0.0,7528.61412408737,4717.9,6699.814634,63.3635673624288,1.55815247634946,-18.2270122953956,,,,,,0.866731762886047,0.282076954841614,,,,,8.996284534,,4.06920549004446,6001282104.08228,1.30202329158783,0.396205484867096,0.517945468425751,0.295840859413147,0.942103505134583,0.400772958993912,3.70590996742249,2.14734912,,,19.012,3.331,74.08,333926.0,96291.0,-0.712918996810913,0.250924617052078,1.19786839319431,17971.892287759205
Brunei Darussalam,2001-01-01,2.46679316888046,75.0094876660342,5270.0,2722.0,27.4238525980875,,,100.0,0.0,7166.5864509843,4708.8,6638.878913,64.658064516129,0.59589041095899,11.7488836451894,,,,,,,,,,,,12.91776908,,3.8863976083707,5601018684.24974,,,,,,,,2.12138677,,,18.618,3.326,74.276,340748.0,96595.0,,,,16437.422036959102
Brunei Darussalam,2002-01-01,2.46679316888046,74.6869070208729,5270.0,2722.0,22.2970657798311,0.291513353586197,0.359899759292603,100.0,0.0,7359.05693555861,4620.1,6677.836192,65.9322580645161,-2.31497242459321,5.10668078537922,,0.0159200001507998,,,,0.845220685005188,0.259410440921783,,,,,15.32987986,,3.87078275829112,5843368267.85391,1.15553212165833,0.392881572246552,0.48044890165329,0.326972216367722,1.0517121553421,0.309345781803131,,2.12148499,,,18.225,3.339,74.426,347463.0,97130.0,-0.833585381507874,0.232230931520462,,16817.238865300507
Brunei Darussalam,2003-01-01,2.46679316888046,74.3643263757116,5270.0,2722.0,22.419189716858,0.294731706380844,0.351474165916443,100.0,0.0,8532.8136253866,5515.5,7704.267571,67.1812144212524,0.299999999999967,-0.569825437592307,,0.0184199996292591,,,,0.68854159116745,0.300158023834229,,,,,19.59500322,,3.71141961800389,6557397070.22741,1.14442586898804,0.330509543418884,0.564721584320068,0.316569417715073,1.00117206573486,0.245979711413383,,2.16172957,,,17.857,3.36,74.561,354045.0,97642.0,-0.776591658592224,0.243062794208527,0.847351109818116,18521.36612641729
Brunei Darussalam,2004-01-01,2.46679316888046,74.0417457305503,5270.0,2722.0,20.5780659353944,0.394488990306854,0.341890603303909,100.0,0.0,8572.35595529059,5103.0,7306.112151,68.3986717267552,0.814223994682613,-8.96238536172462,,0.0370099991559982,,,,0.225117295980453,0.330194413661957,,,,,29.71560414,,2.53273008763096,7872202803.40877,1.36943471431732,0.345351129770279,0.370861232280731,0.308248579502106,1.1962434053421,0.273126751184464,,2.1231513,,,17.483,3.396,74.65,360461.0,98067.0,-0.797836303710938,0.237043365836143,0.554845815283505,21839.26361911211
Brunei Darussalam,2005-01-01,2.46679316888046,73.719165085389,5270.0,2722.0,18.1110600703627,0.239500239491463,0.297731190919876,100.0,0.0,8426.11605134204,4991.3,7151.55293,69.5857685009488,1.24443711883965,-11.1701021290985,,,,,,0.594697237014771,0.268858820199966,,,,,36.46639195,,2.3494276381516,9531420027.79385,1.21265983581543,0.352396249771118,0.233480259776115,0.320310980081558,0.910222887992859,0.199839994311333,,1.87143219,,,17.138,3.438,74.731,366717.0,98416.0,-0.776663303375244,0.244675025343895,0.54537893610204,25991.214009151063
Brunei Darussalam,2006-01-01,2.33396584440228,73.3965844402277,5270.0,2722.0,17.0707974379332,0.20188070833683,0.34449428319931,100.0,0.0,8374.28381365207,7520.8,9892.980627,70.7415559772296,0.159888078345121,-4.13249944166551,,,,,,0.866387069225311,0.346091717481613,,,,,42.18634916,,2.3039631946555,11470464771.013,1.12335515022278,0.355119943618774,0.115104831755161,0.332958698272705,0.935711622238159,0.274206876754761,,1.63552713,,,16.881,3.491,74.783,372808.0,98686.0,-1.09865534305573,0.21760530769825,0.804703761721851,30767.753833107123
Brunei Darussalam,2007-01-01,2.35294117647059,73.0740037950664,5270.0,2722.0,17.3924872900047,0.209355533123016,0.356413245201111,100.0,0.0,8528.0978381404,7143.2,9390.362924,71.8686907020873,0.967774119525101,4.33102543162265,,,,,,0.918139517307281,0.346957564353943,,,,,44.68,,2.38015224434092,12247677993.9248,1.10710692405701,0.324082791805267,0.401655524969101,0.325846582651138,0.986057281494141,0.316923022270203,,1.71080506,,,16.746,3.551,74.818,378748.0,98884.0,-1.06153678894043,0.211884930729866,0.792082344880574,32337.27437220738
Brunei Darussalam,2008-01-01,2.35294117647059,72.7514231499051,5270.0,2722.0,15.7693669785739,0.482722252607346,0.270702332258224,100.0,0.0,8474.44405150715,7912.5,10245.03222,72.973055028463,2.08498023715415,-6.38260335073912,,,,,,0.880708277225494,0.298437595367432,,,,,46.0,,2.26179236887845,14393434224.7597,1.12561905384064,0.282790422439575,0.457919597625732,0.263341844081879,0.783945679664612,0.318013191223145,,1.68886876,,,16.773,3.615,74.84,384568.0,99019.0,-1.01813435554504,0.206854581832886,0.260032035946829,37427.54005731028
Brunei Darussalam,2009-01-01,2.5426944971537,72.4288425047438,5270.0,2722.0,21.8875175945088,0.984291791915894,0.227442741394043,100.0,0.0,8695.62989513491,7874.3,10020.11202,74.0628083491461,1.03571774271613,35.4151176012295,,,,,,0.913909912109375,0.247373968362808,,,,,49.0,,2.94107203176036,10732595016.1182,1.38712668418884,0.26473930478096,0.782543301582336,0.199493125081062,1.0849860906601,0.273725092411041,,2.16198969,,,16.91,3.684,74.846,390311.0,99108.0,-0.730714499950409,0.167764917016029,0.768617845769143,27497.546869338043
Brunei Darussalam,2010-01-01,2.5426944971537,72.1062618595825,5270.0,2722.0,12.6304281747274,0.857778549194336,0.224352166056633,100.0,0.0,8645.30757247136,7170.8,9331.440616,75.1523719165085,0.356869132017561,-9.58818021268441,,,,,,0.896695196628571,0.254238665103912,,,,,53.0,,2.85048790060089,13707280259.9763,1.27754700183868,0.260473906993866,0.773040950298309,0.20575550198555,1.10814273357391,0.299773663282394,2.04661011695862,2.09004593,,,17.128,3.751,74.849,396053.0,99168.0,-0.650570631027222,0.164479494094849,0.252491778236471,34609.711982932335
Brunei Darussalam,2011-01-01,2.5426944971537,72.1062618595825,5270.0,2722.0,12.5221462149856,0.854477345943451,0.220924183726311,100.0,0.02,8612.57366016946,7332.7,9571.707577,76.1870967741935,0.13791156316954,-12.2153799939922,,,,,,0.891406118869781,0.247637912631035,,,,,56.0,,2.24224141990167,18525128526.3766,1.08519375324249,0.25491926074028,0.842867791652679,0.194383412599564,1.14903604984283,0.31120291352272,3.32209992408752,1.70617342,,,17.344,3.813,74.858,401506.0,99132.0,-0.610339283943176,0.162797272205353,0.249062280513865,46139.10757591816
Brunei Darussalam,2012-01-01,2.5426944971537,72.1062618595825,5270.0,2722.0,16.3908696482781,0.538632571697235,0.205623239278793,100.0,0.01,9067.12178519258,7299.5,9531.889438,77.1601518026565,0.111766261400307,4.22974924499965,,,,,,0.837668597698212,0.24576835334301,,,,,60.27306504,,2.15903448896045,19048443340.7732,0.909327208995819,0.235229834914207,0.787489593029022,0.198711723089218,1.14550006389618,0.309664338827133,2.88959002494812,1.68712533,,,17.334,3.926,74.827,406634.0,98991.0,-0.506374061107636,0.157928869128227,0.983685574742889,46844.197339064616
Brunei Darussalam,2013-01-01,2.5426944971537,72.1062618595825,5270.0,2722.0,18.5241207858679,0.639075040817261,0.207118570804596,100.0,0.01,9698.76269729076,7208.8,9316.351699,78.1218216318786,0.389205053123632,8.56290831494367,,,,,,0.865128815174103,0.240024596452713,,,,,64.5,,2.27750759504916,18094321616.7959,1.07402229309082,0.240286439657211,0.589224994182587,0.178991481661797,1.09857821464539,0.26990732550621,,1.71973145,,,17.203,4.043,74.799,411702.0,98821.0,-0.505072593688965,0.15246693789959,0.485787674352233,43950.04546199897
